name	result	time_in_seconds	nationality	year
Annemiek van Vleuten	1	14765	Netherlands	2019
Anna van der Breggen	2	135	Netherlands	2019
Amanda Spratt	3	148	Australia	2019
Chloe Dygert	4	204	United States	2019
Elisa Longo Borghini	5	285	Italy	2019
Marianne Vos	6	320	Netherlands	2019
Marta Bastianelli	7	320	Italy	2019
Ashleigh Moolman	8	320	South Africa	2019
Lisa Brennauer	9	320	Germany	2019
Coryn Labecki	10	320	United States	2019
Christine Majerus	11	320	Luxembourg	2019
Arlenis Sierra	12	320	Cuba	2019
Amalie Dideriksen	13	320	Denmark	2019
Sofie De Vuyst	14	320	Belgium	2019
Emilia Fahlin	15	320	Sweden	2019
Alison Jackson	16	320	Canada	2019
Audrey Cordon-Ragot	17	320	France	2019
Alena Amialiusik	18	320	Belarus	2019
Amy Pieters	19	320	Netherlands	2019
Paula Andrea Patino	20	320	Colombia	2019
Elise Chabbey	21	320	Switzerland	2019
Anna Henderson	22	320	Great Britain	2019
Katarzyna Niewiadoma	23	320	Poland	2019
Elena Cecchini	24	320	Italy	2019
Mavi Garcia	25	320	Spain	2019
Ane Santesteban	26	320	Spain	2019
Chloe Hosking	27	320	Australia	2019
Lucinda Brand	28	320	Netherlands	2019
Susanne Andersen	29	320	Norway	2019
Cecilie Uttrup Ludwig	30	320	Denmark	2019
Elizabeth Deignan	31	320	Great Britain	2019
Tatiana Guderzo	32	320	Italy	2019
Floortje Mackaij	33	320	Netherlands	2019
Marlen Reusser	34	331	Switzerland	2019
Eider Merino	35	331	Spain	2019
Aude Biannic	36	331	France	2019
Nikola Noskova	37	331	Czech Republic	2019
Leah Thomas	38	331	United States	2019
Brodie Chapman	39	331	Australia	2019
Katrine Aalerud	40	336	Norway	2019
Lucy Kennedy	41	338	Australia	2019
Sara Poidevin	42	338	Canada	2019
Chantal van den Broek-Blaak	43	338	Netherlands	2019
Tayler Wiles	44	338	United States	2019
Eugenia Bujak	45	346	Slovenia	2019
Karol-Ann Canuel	46	351	Canada	2019
Elisa Balsamo	47	356	Italy	2019
Clara Koppenburg	48	385	Germany	2019
Lisa Klein	49	403	Germany	2019
Soraya Paladin	50	422	Italy	2019
