name	result	time_in_seconds	nationality	year
Jeannie Longo	1	7001	France	1989
Catherine Marsal	2	245	France	1989
Maria Canins	3	245	Italy	1989
Inga Thompson	4	449	United States	1989
Madonna Harris	5	449	New Zealand	1989
Eva Orvosova	6	449	Slovakia	1989
Kathleen Shannon	7	449	Australia	1989
Dany Bonnoront	8	449	France	1989
Roberta Bonanomi	9	449	Italy	1989
Donna Gould	10	498	Australia	1989
Sally Zack	11	597	United States	1989
Monica Bandini	12	597	Italy	1989
Luisa Seghezzi	13	597	Italy	1989
Agnes Loohuis-Damveld	14	597	Netherlands	1989
Cecile Odin	15	597	France	1989
Imelda Chiappa	16	597	Italy	1989
Lisa Brambani	17	597	Great Britain	1989
Sylvie Slos	18	597	Belgium	1989
Valerie Simonnet	19	597	France	1989
Radka Kynclova	20	597	Czech Republic	1989
Evelyne Muller	21	597	Switzerland	1989
Denise Kelly	22	597	Canada	1989
Aleksandra Koliaseva	23	597	Russia	1989
Svetlana Guiguileva	24	597	Ukraine	1989
Betsy Davis	25	597	United States	1989
Pascale Ranucci	26	597	France	1989
Brigitte Gyr-Gschwend	27	597	Switzerland	1989
Tamara Polyakova	28	597	Ukraine	1989
Tea Vikstedt-Nyman	29	597	Finland	1989
Karina Skibby	30	597	Denmark	1989
Fiona Madden	31	597	Ireland	1989
Clare Greenwood	32	597	Great Britain	1989
Debbie Kinnear	33	597	Australia	1989
Claudia Carvalho	34	652	Brazil	1989
Juliana Furtado	35	726	United States	1989
Anita Crossley	36	726	Australia	1989
Marie Holjer	37	726	Sweden	1989
Judy Latoski	38	734	Canada	1989
Nadine Fiers	39	743	Belgium	1989
Susanne Lange	40	759	Germany	1989
Christina Vosveld	41	759	Sweden	1989
Leontien Zijlaard-van Moorsel	42	759	Netherlands	1989
Sally Hodge	43	759	Great Britain	1989
Ruth Schmid	44	759	Germany	1989
Alison Sydor	45	759	Canada	1989
Kelly-Ann Way	46	759	Canada	1989
Angela Kindling	47	759	Germany	1989
Heidi Van De Vijver	48	759	Belgium	1989
Paula Westher	49	759	Sweden	1989
Veronika Christen	50	759	Switzerland	1989
Nicole Suter	51	759	Switzerland	1989
Petra Rossner	52	759	Germany	1989
Francesca Galli	53	759	Italy	1989
Luzia Zberg	54	759	Switzerland	1989
Linda Gornall	55	759	Great Britain	1989
Sara Neil	56	759	Canada	1989
Susan Ehlers	57	759	United States	1989
Astrid Danielsen	58	759	Norway	1989
Viola Paulitz-Muller	59	759	Germany	1989
Marie Eribo	60	759	Ireland	1989
Elena Plestchakova	61	812	Russia	1989
Elisabeth Westman	62	812	Sweden	1989
Hanne Malmberg	63	878	Denmark	1989
Vanessa van Dijk	64	1005	Netherlands	1989
Nele D'Haene	65	1035	Belgium	1989
Monique Knol	66	1037	Netherlands	1989
Angela Ranft	67	1037	Germany	1989
Laura Peycke	68	1037	United States	1989
Edith Schonenberger	69	1037	Switzerland	1989
Chely Alvarez	70	1037	Spain	1989
Wenche Jansen	71	1037	Norway	1989
Els Mertens	72	1037	Belgium	1989
Jung Hwa Kim	73	1037	South Korea	1989
Dori Ruano	74	1037	Spain	1989
Rasa Polikeviciute	75	1037	Lithuania	1989
Belen Cuevas	76	1037	Spain	1989
Ai Toma	77	1037	Japan	1989
Karin Schuitema	78	1037	Netherlands	1989
Maria Blower	79	1037	Great Britain	1989
Helle Sørensen	80	1037	Denmark	1989
Natalia Bakanova	81	1103	Russia	1989
Ingunn Bollerud	82	1103	Norway	1989
Josiane Vanhuysse	83	1103	Belgium	1989
Helga Schumacher	84	1240	Germany	1989
Helena Norrman	85	1331	Sweden	1989
Petra Groen	86	1331	Netherlands	1989
Saaila Miettinen	87	1331	Finland	1989
Marion Levin	88	1331	Sweden	1989
Wakako Abe	89	1491	Japan	1989
Astrid Donkersloot	DNF	0	Netherlands	1989
Koutxi Carbayeda	DNF	0	Spain	1989
Eun Su Ja	DNF	0	South Korea	1989
Stephanie Halbach	DNF	0	Germany	1989
Sin Kim Jung	DNF	0	South Korea	1989
May Britt Hartwell Valand	DNF	0	Norway	1989
Raquel Aberasturi	DNF	0	Spain	1989
Mi Hong Young	DNF	0	South Korea	1989
Ulrike Hensel	DNF	0	Germany	1989
Hiromi Kasai	DNF	0	Japan	1989
Hanne Rasmussen	DNF	0	Denmark	1989
Suzanna Maria de Castro	DNF	0	Brazil	1989
Cordula Vogel	DNF	0	Germany	1989
Josune Gorostidi	DNF	0	Spain	1989
Merete Andersen	DNF	0	Denmark	1989
Marisa Gori	DNF	0	Australia	1989
Katja Kamratowski	DNF	0	Germany	1989
