name	result	time_in_seconds	nationality	year
Pauline Ferrand-Prevot	1	12561	France	2014
Lisa Brennauer	2	0	Germany	2014
Emma Johansson	3	0	Sweden	2014
Giorgia Bronzini	4	0	Italy	2014
Tiffany Cromwell	5	0	Australia	2014
Shelley Olds	6	0	United States	2014
Elizabeth Deignan	7	0	Great Britain	2014
Linda Villumsen	8	0	New Zealand	2014
Ganna Solovei	9	0	Ukraine	2014
Marianne Vos	10	0	Netherlands	2014
Katarzyna Niewiadoma	11	0	Poland	2014
Evelyn Stevens	12	3	United States	2014
Rossella Ratto	13	3	Italy	2014
Elisa Longo Borghini	14	3	Italy	2014
Claudia Lichtenberg	15	6	Germany	2014
Audrey Cordon-Ragot	16	41	France	2014
Chantal van den Broek-Blaak	17	41	Netherlands	2014
Paulina Brzezna	18	41	Poland	2014
Ma?gorzata Jasinska	19	41	Poland	2014
Ashleigh Moolman	20	41	South Africa	2014
Elena Kuchinskaya	21	41	Russia	2014
Eri Yonamine	22	41	Japan	2014
Doris Schweizer	23	41	Switzerland	2014
Rachel Neylan	24	41	Australia	2014
Flavia Oliveira	25	41	Brazil	2014
Anna Sanchis	26	41	Spain	2014
Sofie De Vuyst	27	47	Belgium	2014
Tetyana Riabchenko	28	47	Ukraine	2014
Ellen van Dijk	29	47	Netherlands	2014
Ane Santesteban	30	47	Spain	2014
Christine Majerus	31	47	Luxembourg	2014
Trixi Worrack	32	47	Germany	2014
Lucinda Brand	33	47	Netherlands	2014
Kelly Druyts	34	70	Belgium	2014
Serika Guluma	35	70	Colombia	2014
Jessenia Meneses	36	84	Colombia	2014
Tatiana Guderzo	37	161	Italy	2014
Annie Last	38	186	Great Britain	2014
Julie Leth	39	186	Denmark	2014
Maaike Polspoel	40	186	Belgium	2014
Lauren Hall	41	330	United States	2014
Emilie Moberg	42	346	Norway	2014
Elise Delzenne	43	346	France	2014
Amelie Rivat-Mas	44	346	France	2014
Polona Batagelj	45	346	Slovenia	2014
Spela Kern	46	346	Slovenia	2014
Megan Guarnier	47	346	United States	2014
Katrin Garfoot	48	346	Australia	2014
Sara Mustonen	49	351	Sweden	2014
Alexandra Burchenkova	50	351	Russia	2014
Anastasiya Chulkova	51	351	Russia	2014
Mayuko Hagiwara	52	351	Japan	2014
Charlotte Becker	53	351	Germany	2014
Sari Saarelainen	54	518	Finland	2014
Elena Cecchini	55	525	Italy	2014
Sabrina Stultiens	56	666	Netherlands	2014
Carlee Taylor	57	704	Australia	2014
Veronica Leal	58	704	Mexico	2014
Paz Bash	59	748	Israel	2014
Nicole Hanselmann	DNF	0	Switzerland	2014
Sheyla Gutierrez	DNF	0	Spain	2014
Amy Pieters	DNF	0	Netherlands	2014
Anastasiia Chursina	DNF	0	Russia	2014
Eugenie Duval	DNF	0	France	2014
Valentina Scandolara	DNF	0	Italy	2014
Thalita de Jong	DNF	0	Netherlands	2014
Oxana Kozonchuk	DNF	0	Russia	2014
Iris Slappendel	DNF	0	Netherlands	2014
Emilie Aubry	DNF	0	Switzerland	2014
Roxane Knetemann	DNF	0	Netherlands	2014
Linda Indergand	DNF	0	Switzerland	2014
Susanna Zorzi	DNF	0	Italy	2014
Annelies Van Doorslaer	DNF	0	Belgium	2014
Aude Biannic	DNF	0	France	2014
Tatiana Antoshina	DNF	0	Russia	2014
Desiree Ehrler	DNF	0	Switzerland	2014
Ann-Sophie Duyck	DNF	0	Belgium	2014
Jessie Daams	DNF	0	Belgium	2014
Lizzie Williams	DNF	0	Australia	2014
Loren Rowney	DNF	0	Australia	2014
Eline Gleditsch Brustad	DNF	0	Norway	2014
Miriam Bjørnsrud	DNF	0	Norway	2014
Lotta Henttala	DNF	0	Finland	2014
Joelle Numainville	DNF	0	Canada	2014
Leah Kirchmann	DNF	0	Canada	2014
Lex Albrecht	DNF	0	Canada	2014
Karol-Ann Canuel	DNF	0	Canada	2014
Stephanie Pohl	DNF	0	Germany	2014
Romy Kasper	DNF	0	Germany	2014
Corinna Lechner	DNF	0	Germany	2014
Alena Amialiusik	DNF	0	Belarus	2014
Ksenyia Tuhai	DNF	0	Belarus	2014
Sara Olsson	DNF	0	Sweden	2014
Alexandra Nessmar	DNF	0	Sweden	2014
Emilia Fahlin	DNF	0	Sweden	2014
Linnea Sjoblom	DNF	0	Sweden	2014
Ana Teresa Casas	DNF	0	Mexico	2014
Lucy van der Haar	DNF	0	Great Britain	2014
Hannah Barnes	DNF	0	Great Britain	2014
Alice Barnes	DNF	0	Great Britain	2014
Anna Christian	DNF	0	Great Britain	2014
Mara Abbott	DNF	0	United States	2014
Tayler Wiles	DNF	0	United States	2014
Alison Powers	DNF	0	United States	2014
Heidi Dalton	DNF	0	South Africa	2014
An-li Kachelhoffer	DNF	0	South Africa	2014
Dana Rozlapa	DNF	0	Latvia	2014
Lija Laizane	DNF	0	Latvia	2014
Joanne Kiesanowski	DNF	0	New Zealand	2014
Emily Collins	DNF	0	New Zealand	2014
Reta Trotman	DNF	0	New Zealand	2014
Uenia Fernandes Souza	DNF	0	Brazil	2014
Clemilda Fernandes	DNF	0	Brazil	2014
Ewelina Szybiak	DNF	0	Poland	2014
Anna Plichta	DNF	0	Poland	2014
Eugenia Bujak	DNF	0	Slovenia	2014
Urska Pintar	DNF	0	Slovenia	2014
Liisa Ehrberg	DNF	0	Estonia	2014
Liisi Rist	DNF	0	Estonia	2014
Milda Jankauskaite	DNF	0	Lithuania	2014
Daiva Ragazinskiene	DNF	0	Lithuania	2014
Katazyna Sosna	DNF	0	Lithuania	2014
Martina Sablikova	DNF	0	Czech Republic	2014
Antonela Ferencic	DNF	0	Croatia	2014
Mia Radotic	DNF	0	Croatia	2014
Lavinia Nicoleta Rolea	DNF	0	Romania	2014
Daniela Reis	DNF	0	Portugal	2014
Varvara Fasoi	DNF	0	Greece	2014
Shani Bloch-Davidov	DNF	0	Israel	2014
Kathryn Bertine	DNF	0	Saint Kitts en Nevis	2014
Diana SzurominE	DNF	0	Hungary	2014
Veronika Anna Kormos	DNF	0	Hungary	2014
Martina Ritter	DNF	0	Austria	2014
Jacqueline Hahn	DNF	0	Austria	2014
