name	result	time_in_seconds	nationality	year
Odd Christian Eiking	DNF	0	Norway	2020
Vegard Stake Laengen	DNF	0	Norway	2020
Jesper Hansen	DNF	0	Denmark	2020
Mikkel Frølich Honore	DNF	0	Denmark	2020
Niklas Eg	DNF	0	Denmark	2020
Alexander Cataford	DNF	0	Canada	2020
Guillaume Boivin	DNF	0	Canada	2020
John Degenkolb	DNF	0	Germany	2020
Jonas Koch	DNF	0	Germany	2020
Alexandr Riabushenko	DNF	0	Belarus	2020
Abderrahim Zahiri	DNF	0	Morocco	2020
Ulises Alfredo Castillo	DNF	0	Mexico	2020
Dmitriy Gruzdev	DNF	0	Kazakhstan	2020
Daniil Fominykh	DNF	0	Kazakhstan	2020
Zhandos Bizhigitov	DNF	0	Kazakhstan	2020
Hugh Carthy	DNF	0	Great Britain	2020
Luke Rowe	DNF	0	Great Britain	2020
James Knox	DNF	0	Great Britain	2020
Lawson Craddock	DNF	0	United States	2020
Neilson Powless	DNF	0	United States	2020
Brandon McNulty	DNF	0	United States	2020
Silvan Dillier	DNF	0	Switzerland	2020
Michael Albasini	DNF	0	Switzerland	2020
Simon Pellaud	DNF	0	Switzerland	2020
Michael Schar	DNF	0	Switzerland	2020
Samuel Mugisha	DNF	0	Rwanda	2020
Nic Dlamini	DNF	0	South Africa	2020
Viesturs Luksevics	DNF	0	Latvia	2020
Patrick Bevin	DNF	0	New Zealand	2020
Dion Smith	DNF	0	New Zealand	2020
George Bennett	DNF	0	New Zealand	2020
Finn Fisher-Black	DNF	0	New Zealand	2020
Yukiya Arashiro	DNF	0	Japan	2020
Kevin Rivera	DNF	0	Costa Rica	2020
Kamil Ma?ecki	DNF	0	Poland	2020
Stanis?aw Anio?kowski	DNF	0	Poland	2020
Luka Mezgec	DNF	0	Slovenia	2020
Janez Brajkovic	DNF	0	Slovenia	2020
Jan Tratnik	DNF	0	Slovenia	2020
Domen Novak	DNF	0	Slovenia	2020
Luka Pibernik	DNF	0	Slovenia	2020
Peeter Pruus	DNF	0	Estonia	2020
Tanel Kangert	DNF	0	Estonia	2020
Evaldas Siskevicius	DNF	0	Lithuania	2020
Elchin Asadov	DNF	0	Azerbaijan	2020
Josef Cerny	DNF	0	Czech Republic	2020
Eduard-Michael Grosu	DNF	0	Romania	2020
Ruben Guerreiro	DNF	0	Portugal	2020
Ben Healy	DNF	0	Ireland	2020
Ryan Mullen	DNF	0	Ireland	2020
Polychronis Tzortzakis	DNF	0	Greece	2020
Jefferson Alveiro Cepeda	DNF	0	Ecuador	2020
Marc Soler	DNF	0	Spain	2020
Enric Mas	DNF	0	Spain	2020
David de la Cruz	DNF	0	Spain	2020
Gianluca Brambilla	DNF	0	Italy	2020
Nans Peters	DNF	0	France	2020
Julien Bernard	DNF	0	France	2020
Quentin Pacher	DNF	0	France	2020
Petr Rikunov	DNF	0	Russia	2020
Konstantin Nekrasov	DNF	0	Russia	2020
Viacheslav Kuznetsov	DNF	0	Russia	2020
Pascal Eenkhoorn	DNF	0	Netherlands	2020
Antwan Tolhoek	DNF	0	Netherlands	2020
Nick van der Lijke	DNF	0	Netherlands	2020
Pieter Serry	DNF	0	Belgium	2020
Jasper Stuyven	DNF	0	Belgium	2020
Oliver Naesen	DNF	0	Belgium	2020
Ben Gastauer	DNF	0	Luxembourg	2020
Patrik Tybor	DNF	0	Slovakia	2020
Martin Haring	DNF	0	Slovakia	2020
Juraj Bellan	DNF	0	Slovakia	2020
Jan Andrej Cully	DNF	0	Slovakia	2020
Marek Canecky	DNF	0	Slovakia	2020
Markus Wildauer	DNF	0	Austria	2020
Felix Gall	DNF	0	Austria	2020
Tobias Bayer	DNF	0	Austria	2020
Riccardo Zoidl	DNF	0	Austria	2020
Marco Friedrich	DNF	0	Austria	2020
Nikias Arndt	DNS	0	Germany	2020
Alexey Lutsenko	DNS	0	Kazakhstan	2020
Natnael Berhane	DNS	0	Eritrea	2020
