name	result	time_in_seconds	nationality	year
Marianne Vos	1	13440	Netherlands	2013
Emma Johansson	2	15	Sweden	2013
Rossella Ratto	3	15	Italy	2013
Anna van der Breggen	4	33	Netherlands	2013
Evelyn Stevens	5	46	United States	2013
Linda Villumsen	6	50	New Zealand	2013
Tatiana Guderzo	7	52	Italy	2013
Elisa Longo Borghini	8	52	Italy	2013
Tiffany Cromwell	9	100	Australia	2013
Tatiana Antoshina	10	100	Russia	2013
Elena Kuchinskaya	11	161	Russia	2013
Claudia Lichtenberg	12	214	Germany	2013
Pauline Ferrand-Prevot	13	260	France	2013
Megan Guarnier	14	281	United States	2013
Annemiek van Vleuten	15	303	Netherlands	2013
Ellen van Dijk	16	303	Netherlands	2013
Paulina Brzezna	17	303	Poland	2013
Maja Wloszczowska	18	305	Poland	2013
Elizabeth Deignan	19	328	Great Britain	2013
Trixi Worrack	20	328	Germany	2013
Eugenia Bujak	21	328	Slovenia	2013
Ashleigh Moolman	22	328	South Africa	2013
Flavia Oliveira	23	328	Brazil	2013
Francesca Cauz	24	330	Italy	2013
Carlee Taylor	25	330	Australia	2013
Giorgia Bronzini	26	335	Italy	2013
Lucinda Brand	27	404	Netherlands	2013
Valentina Scandolara	28	460	Italy	2013
Jolanda Neff	29	460	Switzerland	2013
Oxana Kozonchuk	30	460	Russia	2013
Shara Marche	31	460	Australia	2013
Kristin Mcgrath	32	460	United States	2013
Karol-Ann Canuel	33	460	Canada	2013
Edwige Pitel	34	460	France	2013
Doris Schweizer	35	466	Switzerland	2013
Tetyana Riabchenko	36	531	Ukraine	2013
Mara Abbott	37	580	United States	2013
Miriam Bjørnsrud	38	729	Norway	2013
Liesbet De Vocht	39	729	Belgium	2013
Eri Yonamine	40	729	Japan	2013
Susanna Zorzi	41	729	Italy	2013
Inga Cesuliene	42	729	Lithuania	2013
Anastasiya Chulkova	43	780	Russia	2013
Andrea Dvorak	44	780	United States	2013
Ievgeniia Vysotska	45	780	Ukraine	2013
Anna Sanchis	46	780	Spain	2013
Amy Cure	DNF	0	Australia	2013
Urska Pintar	DNF	0	Slovenia	2013
Spela Kern	DNF	0	Slovenia	2013
Minami Uwano	DNF	0	Japan	2013
Vita Heine	DNF	0	Norway	2013
Samah Khaled	DNF	0	Jordan	2013
Paz Bash	DNF	0	Israel	2013
Enkhjargal Tuvshinjargal	DNF	0	Mongolia	2013
Diana SzurominE	DNF	0	Hungary	2013
Esther Fennel	DNF	0	Germany	2013
Polona Batagelj	DNF	0	Slovenia	2013
Elizaveta Oshurkova	DNF	0	Russia	2013
Ana Fagua	DNF	0	Colombia	2013
Daiva Ragazinskiene	DNF	0	Lithuania	2013
Lotta Henttala	DNF	0	Finland	2013
Antonela Ferencic	DNF	0	Croatia	2013
Olivia Dillon	DNF	0	Ireland	2013
Reta Trotman	DNF	0	New Zealand	2013
Dragana Kovacevic	DNF	0	Serbia	2013
Kathryn Bertine	DNF	0	Saint Kitts en Nevis	2013
Tereza Trefna	DNF	0	Czech Republic	2013
Jutatip Maneephan	DNF	0	Thailand	2013
Ana Teresa Casas	DNF	0	Mexico	2013
Natalia Boyarskaya	DNF	0	Russia	2013
Diana Penuela	DNF	0	Colombia	2013
Martina Ritter	DNF	0	Austria	2013
Lex Albrecht	DNF	0	Canada	2013
Nikki Brammeier	DNF	0	Great Britain	2013
Ivanna Borovichenko	DNF	0	Ukraine	2013
Ganna Solovei	DNF	0	Ukraine	2013
Supaksorn Nuntana	DNF	0	Thailand	2013
Cindi Dinatale	DNF	0	Argentina	2013
Karen Alice Doljak	DNF	0	Paraguay	2013
Ingrid Lorvik	DNF	0	Norway	2013
Chanpeng Nontasin	DNF	0	Thailand	2013
Hanna Nilsson	DNF	0	Sweden	2013
Madelene Olsson	DNF	0	Sweden	2013
Jessica Kihlbom	DNF	0	Sweden	2013
Martina Thomasson	DNF	0	Sweden	2013
Andrea Graus	DNF	0	Austria	2013
Romy Kasper	DNF	0	Germany	2013
Jessie Daams	DNF	0	Belgium	2013
Lilibeth Chacon	DNF	0	Venezuela	2013
Ane Santesteban	DNF	0	Spain	2013
Katarzyna Pawlowska	DNF	0	Poland	2013
Edith Guillen	DNF	0	Costa Rica	2013
Belen Lopez	DNF	0	Spain	2013
Celine Van Severen	DNF	0	Belgium	2013
Aude Biannic	DNF	0	France	2013
Veronique Fortin	DNF	0	Canada	2013
Silvija Paceviciene	DNF	0	Lithuania	2013
Agne Silinyte	DNF	0	Lithuania	2013
Ingrid Drexel	DNF	0	Mexico	2013
Martina Ruzickova	DNF	0	Czech Republic	2013
Lorena Maria Vargas	DNF	0	Colombia	2013
Lucy van der Haar	DNF	0	Great Britain	2013
Kirsten Wild	DNF	0	Netherlands	2013
Elke Gebhardt	DNF	0	Germany	2013
Amy Pieters	DNF	0	Netherlands	2013
Katie Colclough	DNF	0	Great Britain	2013
Lisa Brennauer	DNF	0	Germany	2013
Carmen Small	DNF	0	United States	2013
Katarzyna Niewiadoma	DNF	0	Poland	2013
Julie Leth	DNF	0	Denmark	2013
