name	result	time_in_seconds	nationality	year
Judith Arndt	1	13478	Germany	2004
Tatiana Guderzo	2	10	Italy	2004
Anita Valen	3	12	Norway	2004
Trixi Worrack	4	12	Germany	2004
Modesta Vzesniauskaite	5	12	Lithuania	2004
Nicole Brandli	6	12	Switzerland	2004
Joane Somarriba	7	12	Spain	2004
Svetlana Stolbova	8	12	Russia	2004
Mirjam Melchers	9	12	Netherlands	2004
Edita Pucinskaite	10	12	Lithuania	2004
Valentina Polkhanova	11	12	Russia	2004
Zulfiya Zabirova	12	12	Kazakhstan	2004
Oenone Wood	13	41	Australia	2004
Lyne Bessette	14	41	Canada	2004
Eneritz Iturriaga	15	41	Spain	2004
Dede Demet-Barry	16	41	United States	2004
Rasa Polikeviciute	17	41	Lithuania	2004
Susan Palmer-Komar	18	41	Canada	2004
Jolanta Polikeviciute	19	41	Lithuania	2004
Christine Thornburn	20	41	United States	2004
Jeannie Longo	21	67	France	2004
Annette Beutler	22	67	Switzerland	2004
Edwige Pitel	23	67	France	2004
Nicole Cooke	24	67	Great Britain	2004
Linda Villumsen	25	67	New Zealand	2004
Susanne Ljungskog	26	71	Sweden	2004
Noemi Cantele	27	128	Italy	2004
Lene Byberg	28	156	Norway	2004
Magali Le Floc'h	29	210	France	2004
Chantal Beltman	30	210	Netherlands	2004
Theresa Senff	31	218	Germany	2004
Barbara Heeb	32	218	Switzerland	2004
Lada Kozlikova	33	369	Czech Republic	2004
Amy Moore	34	369	Canada	2004
Miho Oki	35	369	Japan	2004
Bogumi?a Matusiak	36	369	Poland	2004
Rachel Hedderman	37	369	Great Britain	2004
Clemilda Fernandes	38	369	Brazil	2004
Christiane Soeder	39	369	Austria	2004
Evy Van Damme	40	369	Belgium	2004
Tatiana Panina	41	369	Russia	2004
Anna Zugno	42	369	Italy	2004
Corine Hierckens	43	369	Belgium	2004
Elisabeth Chevanne-Brunel	44	369	France	2004
Trine Hansen	45	369	Denmark	2004
Amber Neben	46	369	United States	2004
Zinaida Stahurskaya	47	369	Belarus	2004
Sarah Grab	48	369	Switzerland	2004
Margaret Hemsley	49	369	Australia	2004
Kimberly Baldwin	50	369	United States	2004
Manon Jutras	51	369	Canada	2004
Maria Isabel Moreno	52	369	Spain	2004
Sonia Huguet	53	369	France	2004
Erinne Willock	54	369	Canada	2004
Dori Ruano	55	369	Spain	2004
Elsbeth van Rooy-Vink	56	369	Netherlands	2004
Olivia Gollan	57	369	Australia	2004
Tina Liebig	58	373	Germany	2004
Kristin Armstrong	59	672	United States	2004
Ghita Beltman	60	672	Netherlands	2004
Malgorzata Wysocka	61	683	Poland	2004
Rosane Kirch	62	683	Brazil	2004
Natalya Kachalka	63	683	Ukraine	2004
Veerle Ingels	64	734	Belgium	2004
Oksana Kashchyshyna	65	1252	Ukraine	2004
Grete Treier	66	1281	Estonia	2004
Valentina Karpenko	67	1281	Ukraine	2004
Tina Mayolo-Pic	68	1283	United States	2004
Camilla Larsson	69	1371	Sweden	2004
Natalia Boyarskaya	70	1371	Russia	2004
Lise Horslund Christensen	71	1371	Denmark	2004
Marina Jaunatre	72	1371	France	2004
Andrea Graus	73	1371	Austria	2004
Ana Paola Madrinan	74	1412	Colombia	2004
Paulina Brzezna	75	1688	Poland	2004
Natalie Bates	DNF	0	Australia	2004
Alison Wright	DNF	0	Australia	2004
Hayley Rutherford	DNF	0	Australia	2004
Linn Torp	DNF	0	Norway	2004
Tiina Nieminen	DNF	0	Finland	2004
Nicole Demars	DNF	0	Canada	2004
Madeleine Sandig	DNF	0	Germany	2004
Regina Schleicher	DNF	0	Germany	2004
Tatsiana Sharakova	DNF	0	Belarus	2004
Volha Hayeva	DNF	0	Belarus	2004
Madeleine Lindberg	DNF	0	Sweden	2004
Monica Holler	DNF	0	Sweden	2004
Noelia Soledad Fernandez	DNF	0	Argentina	2004
Veronica Leal	DNF	0	Mexico	2004
Frances Newstead	DNF	0	Great Britain	2004
Charlotte Goldsmith	DNF	0	Great Britain	2004
Iryna Chuzhynova	DNF	0	Ukraine	2004
Irene Dietrich-Hostettler	DNF	0	Switzerland	2004
Sereina Trachsel	DNF	0	Switzerland	2004
Dianne Emery	DNF	0	South Africa	2004
Uenia Fernandes Souza	DNF	0	Brazil	2004
Maria Lucilene Silva	DNF	0	Brazil	2004
Janildes Fernandes Silva	DNF	0	Brazil	2004
Aleksandra Zabrocka	DNF	0	Poland	2004
Edita Kubelskiene	DNF	0	Lithuania	2004
Zita Urbonaite	DNF	0	Lithuania	2004
Louise Moriarty	DNF	0	Ireland	2004
Colette Swift	DNF	0	Ireland	2004
Cristina Alcalde	DNF	0	Spain	2004
Anna Ramirez	DNF	0	Spain	2004
Daniela Fusar Poli	DNF	0	Italy	2004
Silvia Parietti	DNF	0	Italy	2004
Tania Belvederesi	DNF	0	Italy	2004
Olga Slyusareva	DNF	0	Russia	2004
Julia Martisova	DNF	0	Russia	2004
Loes Gunnewijk	DNF	0	Netherlands	2004
Arenda Grimberg	DNF	0	Netherlands	2004
Sharon Vandromme	DNF	0	Belgium	2004
Cindy Pieters	DNF	0	Belgium	2004
Sofie Goor	DNF	0	Belgium	2004
Iona Wynter	DNF	0	Jamaica	2004
Monika Kiraly	DNF	0	Hungary	2004
Veronika Jeger	DNF	0	Hungary	2004
