name	result	time_in_seconds	nationality	year
Oscar Freire	1	25035	Spain	2004
Erik Zabel	2	0	Germany	2004
Luca Paolini	3	0	Italy	2004
Stuart O'Grady	4	0	Australia	2004
Allan Davis	5	0	Australia	2004
Alejandro Valverde	6	0	Spain	2004
Michael Boogerd	7	0	Netherlands	2004
Chris Horner	8	0	United States	2004
Damiano Cunego	9	0	Italy	2004
Frank Schleck	10	0	Luxembourg	2004
Ivan Basso	11	0	Italy	2004
Francisco Mancebo	12	0	Spain	2004
Michael Rasmussen	13	0	Denmark	2004
Danilo Hondo	14	0	Germany	2004
Marcos Antonio Serrano	15	0	Spain	2004
Alexandre Vinokourov	16	5	Kazakhstan	2004
Luis Perez	17	9	Spain	2004
Steffen Wesemann	18	26	Switzerland	2004
Matthias Kessler	19	58	Germany	2004
Karsten Kroon	20	99	Netherlands	2004
Mauricio Alberto Ardila	21	99	Colombia	2004
Dario Frigo	22	101	Italy	2004
Leonardo Bertagnolli	23	101	Italy	2004
Ivan Ramiro Parra	23	189	Colombia	2004
Dmitri Konychev	24	266	Russia	2004
Martin Elmiger	25	266	Switzerland	2004
Erki Putsep	26	266	Estonia	2004
Mikhaylo Khalilov	27	266	Ukraine	2004
Peter Van Petegem	28	266	Belgium	2004
Uros Murn	29	266	Slovenia	2004
Geert Verheyen	30	266	Belgium	2004
Jerome Pineau	31	266	France	2004
Fabian Wegmann	32	266	Germany	2004
Cezary Zamana	33	266	Poland	2004
Gregory Rast	34	266	Switzerland	2004
Luis Felipe Laverde	35	266	Colombia	2004
Kurt-Asle Arvesen	36	266	Norway	2004
Roger Beuchat	37	266	Switzerland	2004
Nicki Sørensen	38	266	Denmark	2004
Alexandre Botcharov	39	266	Russia	2004
Harald Morscher	40	266	Austria	2004
Matej Mugerli	41	266	Slovenia	2004
Daniel Schnider	42	266	Switzerland	2004
Ruslan Ivanov	43	266	Moldova	2004
Constantino Zaballa	44	266	Spain	2004
David Moncoutie	45	266	France	2004
Freddy Excelino Gonzalez	46	266	Colombia	2004
Nicolas Vogondy	47	266	France	2004
Igor Pugaci	48	266	Moldova	2004
David O'Loughlin	49	266	Ireland	2004
Serge Baguet	50	266	Belgium	2004
Johan Vansummeren	51	266	Belgium	2004
Peter Luttenberger	52	266	Austria	2004
Alexandre Bazhenov	53	266	Russia	2004
Volodymyr Gustov	54	266	Ukraine	2004
Ondrej Sosenka	55	266	Czech Republic	2004
Tomas Konecny	56	266	Czech Republic	2004
Jure Golcer	57	266	Slovenia	2004
Luca Mazzanti	58	266	Italy	2004
Fabian Jeker	59	266	Switzerland	2004
Romans Vainsteins	60	266	Latvia	2004
Cristian Moreni	61	266	Italy	2004
Isidro Nozal	62	274	Spain	2004
Igor Astarloa	63	274	Spain	2004
Franco Pellizotti	64	274	Italy	2004
Rolf Aldag	65	274	Germany	2004
Daniele Nardello	66	274	Italy	2004
Christophe Rinero	67	383	France	2004
Juan Antonio Flecha	68	383	Spain	2004
Vladimir Gusev	69	383	Russia	2004
Steve Zampieri	70	383	Switzerland	2004
Vladimir Duma	71	383	Ukraine	2004
Marius Sabaliauskas	72	486	Lithuania	2004
David McCann	73	594	Ireland	2004
Eric Leblacher	74	594	France	2004
Pedro Cardoso	75	594	Portugal	2004
Mateusz Mroz	76	594	Poland	2004
Gustav Erik Larsson	77	594	Sweden	2004
Guido Trenti	78	594	United States	2004
Patrick Calcagni	79	594	Switzerland	2004
Michael Rogers	80	594	Australia	2004
Bram Tankink	81	594	Netherlands	2004
Nico Sijmens	82	597	Belgium	2004
Nick Nuyens	83	597	Belgium	2004
Frank Høj	84	630	Denmark	2004
Matej Jurco	OTL	1725	Slovakia	2004
Charles Dionne	OTL	1725	Canada	2004
Morten Hegreberg	OTL	1725	Norway	2004
Paul Crake	DNF	0	Australia	2004
Luke Roberts	DNF	0	Australia	2004
Simon Gerrans	DNF	0	Australia	2004
Scott Davis	DNF	0	Australia	2004
David McPartland	DNF	0	Australia	2004
Matthew White	DNF	0	Australia	2004
Cadel Evans	DNF	0	Australia	2004
Mathew Hayman	DNF	0	Australia	2004
Leonardo Fabio Duque	DNF	0	France	2004
Mads Kaggestad	DNF	0	Norway	2004
Kjell Carlstrom	DNF	0	Finland	2004
Michael Skelde	DNF	0	Denmark	2004
Michael Blaudzun	DNF	0	Denmark	2004
Lars Ytting Bak	DNF	0	Denmark	2004
Allan Johansen	DNF	0	Denmark	2004
Rene Jørgensen	DNF	0	Denmark	2004
Michael Barry	DNF	0	Canada	2004
Ronny Scholz	DNF	0	Germany	2004
Sebastian Lang	DNF	0	Germany	2004
Markus Fothen	DNF	0	Germany	2004
Christian Werner	DNF	0	Germany	2004
Stefan Schumacher	DNF	0	Germany	2004
Stephan Schreck	DNF	0	Germany	2004
Aleksandr Kuschynski	DNF	0	Belarus	2004
Stefan Adamsson	DNF	0	Sweden	2004
Marcus Ljungqvist	DNF	0	Sweden	2004
Jonas Ljungblad	DNF	0	Sweden	2004
Alejandro Alberto Borrajo	DNF	0	Argentina	2004
Julio Alberto Perez Cuapio	DNF	0	Mexico	2004
Serguei Yakovlev	DNF	0	Kazakhstan	2004
Andrey Kashechkin	DNF	0	Kazakhstan	2004
Dmitriy Fofonov	DNF	0	Kazakhstan	2004
Charles Wegelius	DNF	0	Great Britain	2004
Tom Southam	DNF	0	Great Britain	2004
Jason McCartney	DNF	0	United States	2004
Jonathan Patrick McCarty	DNF	0	United States	2004
Fred Rodriguez	DNF	0	United States	2004
Christian Vande Velde	DNF	0	United States	2004
Tom Danielson	DNF	0	United States	2004
Kirk O'Bee	DNF	0	United States	2004
Michael Creed	DNF	0	United States	2004
Christopher Baldwin	DNF	0	United States	2004
Volodymyr Bileka	DNF	0	Ukraine	2004
Denys Kostyuk	DNF	0	Ukraine	2004
Yaroslav Popovych	DNF	0	Ukraine	2004
Yuriy Krivtsov	DNF	0	Ukraine	2004
Kyrylo Pospyeyev	DNF	0	Ukraine	2004
Fabian Cancellara	DNF	0	Switzerland	2004
Michael Albasini	DNF	0	Switzerland	2004
Marcel Strauss	DNF	0	Switzerland	2004
Markus Zberg	DNF	0	Switzerland	2004
Johann Tschopp	DNF	0	Switzerland	2004
Raivis Belohvosciks	DNF	0	Latvia	2004
Shinri Suzuki	DNF	0	Japan	2004
Luciano Andre Pagliarini	DNF	0	Brazil	2004
Murilo Antonio Fischer	DNF	0	Brazil	2004
Sebastian Skiba	DNF	0	Poland	2004
Krzysztof Ciesielski	DNF	0	Poland	2004
Bartosz Huzarski	DNF	0	Poland	2004
Przemys?aw Niemiec	DNF	0	Poland	2004
Jaroslaw Welniak	DNF	0	Poland	2004
Marek Rutkiewicz	DNF	0	Poland	2004
Kristjan Fajt	DNF	0	Slovenia	2004
Mirko Poldma	DNF	0	Estonia	2004
Raimondas Rumsas	DNF	0	Lithuania	2004
Helder Antonio Duarte Miranda	DNF	0	Portugal	2004
Nelson Nuno Vitorino	DNF	0	Portugal	2004
Hugo Manuel Sabido	DNF	0	Portugal	2004
