name	result	time_in_seconds	nationality	year
Jeannie Longo	1	6790	France	1985
Maria Canins	2	0	Italy	1985
Sandra Schumacher	3	47	Germany	1985
Valerie Simonnet	4	47	France	1985
Marie Holjer	5	47	Sweden	1985
Dominique Damiani	6	47	France	1985
Roberta Bonanomi	7	47	Italy	1985
Virginie Lafargue	8	47	France	1985
Kathleen Shannon	9	47	Australia	1985
Stefania Carmine	10	47	Switzerland	1985
Irina Kolesnikova	11	47	Russia	1985
Robyn Battison	12	47	Australia	1985
Inga Thompson	13	47	United States	1985
Ute Enzenauer	14	47	Germany	1985
Rebecca Twigg	15	47	United States	1985
Barbera Ganz	16	47	Switzerland	1985
Danute Bankaitis-Davis	17	47	United States	1985
Nadezhda Kibardina	18	110	Russia	1985
Margaret Maas	19	151	United States	1985
Imelda Chiappa	20	151	Italy	1985
Marianne Berglund	21	214	Sweden	1985
Iris Karhu	22	214	Finland	1985
Laima Zilporyte	23	214	Lithuania	1985
Galina Strakhotskaja	24	214	Russia	1985
Birgit Forstl	25	214	Germany	1985
Maria Blower	26	214	Great Britain	1985
Ingrid Mekers	27	214	Belgium	1985
Xia Cheng Yu	28	214	China	1985
Sara Neil	29	214	Canada	1985
Edith Schonenberger	30	214	Switzerland	1985
Wang Li	31	214	China	1985
Kelly-Ann Way	32	214	Canada	1985
Brigitte Gyr-Gschwend	33	214	Switzerland	1985
Laura Zilke	34	214	Canada	1985
Evelyne Muller	35	214	Switzerland	1985
Debbie Jensen	36	214	Canada	1985
Cecile Odin	37	214	France	1985
Pascale Ranucci	38	214	France	1985
Lisa Brambani	39	214	Great Britain	1985
Heleen Hage	40	214	Netherlands	1985
Kelly Kittredge	41	214	United States	1985
Fatma Galiulina	42	214	Uzbekistan	1985
Judith Painter	43	214	Great Britain	1985
Tuulikki Jahre	44	214	Sweden	1985
Ines Varenkamp	45	318	Germany	1985
Rebecca Daughton	46	318	United States	1985
Victoria Thomas	47	405	Great Britain	1985
Astrid Danielsen	48	405	Norway	1985
Hege Stendahl	49	405	Norway	1985
Linda Gornall	50	437	Great Britain	1985
Barbara Lang	51	446	Canada	1985
Paula Westher	52	446	Sweden	1985
Karina Skibby	53	446	Denmark	1985
Corrie Timmermans	54	446	Netherlands	1985
Petra Stegherr	55	446	Germany	1985
Marion Levin	56	446	Sweden	1985
Johanna Hack	57	446	Austria	1985
Catherine Swinnerton	58	453	Great Britain	1985
Christina Vosveld	59	622	Sweden	1985
Patrizia Spadaccini	60	630	Italy	1985
Eria Oomen	61	630	Netherlands	1985
Petra de Bruin	62	630	Netherlands	1985
Maria Herijgers	63	630	Belgium	1985
Emanuella Menuzzo	64	630	Italy	1985
Anita Valen	65	630	Norway	1985
Nadine Fiers	66	630	Belgium	1985
Luisa Seghezzi	67	630	Italy	1985
Natalja Semerukhina	68	630	Russia	1985
Viola Paulitz-Muller	69	638	Germany	1985
Greta Fleerackers	70	785	Belgium	1985
Thea van Rijnsoever	71	785	Netherlands	1985
Carolina Sagarmendi	72	785	Spain	1985
Marina Mampay	73	785	Belgium	1985
Monique de Bruin	74	785	Netherlands	1985
Josiane Vanhuysse	75	785	Belgium	1985
Wei Guan	76	785	China	1985
Simone Steffen	77	785	Luxembourg	1985
Marie O'Donoghue	78	785	Ireland	1985
Chao Zhao	79	785	China	1985
Marie-Therese Wolter	80	785	Luxembourg	1985
Claudia Bittencourt	81	785	Brazil	1985
Julie Speight	82	785	Australia	1985
Deborah Kane	83	785	Ireland	1985
Magdalena Rigo	84	785	Spain	1985
Luisa Izquirdo	85	785	Spain	1985
Maria Mora	86	785	Spain	1985
Yvonne Elkuch	87	785	Liechtenstein	1985
