name	result	time_in_seconds	nationality	year
Bernard Hinault	1	27136	France	1980
Gianbattista Baronchelli	2	61	Italy	1980
Juan Fernandez	3	265	Spain	1980
Wladimiro Panizza	4	265	Italy	1980
Jonathan Boyer	5	265	United States	1980
Bert Pronk	6	265	Netherlands	1980
Roger De Vlaeminck	7	265	Belgium	1980
Jørgen Marcussen	8	265	Denmark	1980
Sven-Ake Nilsson	9	265	Sweden	1980
Giovanni Battaglin	10	514	Italy	1980
Robert Millar	11	514	Great Britain	1980
Johan De Muynck	12	514	Belgium	1980
Jostein Wilmann	13	832	Norway	1980
Bruno Wolfer	14	1200	Switzerland	1980
Gottfried Gody Schmutz	15	1200	Switzerland	1980
Terry Hammond	DNF	0	Australia	1980
John Trevorrow	DNF	0	Australia	1980
Peter Besanko	DNF	0	Australia	1980
Peter Delongville	DNF	0	Australia	1980
Clyde Sefton	DNF	0	Australia	1980
Phil Anderson	DNF	0	Australia	1980
Knut Knudsen	DNF	0	Norway	1980
Kim Andersen	DNF	0	Denmark	1980
Per Bausager	DNF	0	Denmark	1980
Rolf Haller	DNF	0	Germany	1980
Willy Singer	DNF	0	Germany	1980
Klaus-Peter Thaler	DNF	0	Germany	1980
Hans-Peter Jakst	DNF	0	Germany	1980
Gregor Braun	DNF	0	Germany	1980
Hans Hindelang	DNF	0	Germany	1980
Alf Segersall	DNF	0	Sweden	1980
Ove Sulkakoski	DNF	0	Sweden	1980
Keith Lambert	DNF	0	Great Britain	1980
Phil Bayton	DNF	0	Great Britain	1980
Sid Barras	DNF	0	Great Britain	1980
Phil Edwards	DNF	0	Great Britain	1980
Dudley Hayton	DNF	0	Great Britain	1980
Jack Kershaw	DNF	0	Great Britain	1980
George Mount	DNF	0	United States	1980
Erwin Lienhard	DNF	0	Switzerland	1980
Marcel Summermatter	DNF	0	Switzerland	1980
Ueli Sutter	DNF	0	Switzerland	1980
Serge Demierre	DNF	0	Switzerland	1980
Daniel Gisiger	DNF	0	Switzerland	1980
Roland Salm	DNF	0	Switzerland	1980
Josef Wehrli	DNF	0	Switzerland	1980
Stefan Mutter	DNF	0	Switzerland	1980
Josef Fuchs	DNF	0	Switzerland	1980
Thierry Bolle	DNF	0	Switzerland	1980
Sugita Norio	DNF	0	Japan	1980
Sean Kelly	DNF	0	Ireland	1980
Miguel Maria Lasa	DNF	0	Spain	1980
Faustino Ruperez	DNF	0	Spain	1980
Alberto Fernandez	DNF	0	Spain	1980
Angel Arroyo	DNF	0	Spain	1980
Bernardo Alfonsel	DNF	0	Spain	1980
Jordi Fortia	DNF	0	Spain	1980
Jose Luis Laguia	DNF	0	Spain	1980
Eduardo Chozas	DNF	0	Spain	1980
Marino Lejarreta	DNF	0	Spain	1980
Jose Luis Viejo	DNF	0	Spain	1980
Rafael Ladron	DNF	0	Spain	1980
Francesco Moser	DNF	0	Italy	1980
Pierino Gavazzi	DNF	0	Italy	1980
Valerio Lualdi	DNF	0	Italy	1980
Carmelo Barone	DNF	0	Italy	1980
Mario Beccia	DNF	0	Italy	1980
Giuseppe Saronni	DNF	0	Italy	1980
Roberto Ceruti	DNF	0	Italy	1980
Silvano Contini	DNF	0	Italy	1980
Roberto Visentini	DNF	0	Italy	1980
Christian Seznec	DNF	0	France	1980
Raymond Martin	DNF	0	France	1980
Regis Ovion	DNF	0	France	1980
Bernard Bourreau	DNF	0	France	1980
Pierre-Raymond Villemiane	DNF	0	France	1980
Bernard Thevenet	DNF	0	France	1980
Robert Alban	DNF	0	France	1980
Mariano Martinez	DNF	0	France	1980
Jean-Rene Bernaudeau	DNF	0	France	1980
Andre Chalmel	DNF	0	France	1980
Bernard Vallet	DNF	0	France	1980
Piet van Katwijk	DNF	0	Netherlands	1980
Bert Oosterbosch	DNF	0	Netherlands	1980
Henk Lubberding	DNF	0	Netherlands	1980
Jo Maas	DNF	0	Netherlands	1980
Joop Zoetemelk	DNF	0	Netherlands	1980
Johan van der Velde	DNF	0	Netherlands	1980
Gerrie Knetemann	DNF	0	Netherlands	1980
Jan Raas	DNF	0	Netherlands	1980
Leo van Vliet	DNF	0	Netherlands	1980
Hennie Kuiper	DNF	0	Netherlands	1980
Heddy Nieuwdorp	DNF	0	Netherlands	1980
Cees Priem	DNF	0	Netherlands	1980
Michel Pollentier	DNF	0	Belgium	1980
Jean-Luc Vandenbroucke	DNF	0	Belgium	1980
Rene Martens	DNF	0	Belgium	1980
Herman Van Springel	DNF	0	Belgium	1980
Daniel Willems	DNF	0	Belgium	1980
Ronny Claes	DNF	0	Belgium	1980
Ludo Peeters	DNF	0	Belgium	1980
Fons de Wolf	DNF	0	Belgium	1980
Claude Criquielion	DNF	0	Belgium	1980
Jos Jacobs	DNF	0	Belgium	1980
Lucien Didier	DNF	0	Luxembourg	1980
Erich Jagsch	DNF	0	Austria	1980
Gerhard Schonbacher	DNF	0	Austria	1980
