name	result	time_in_seconds	nationality	year
Cadel Evans	1	24986	Australia	2009
Alexandr Kolobnev	2	27	Russia	2009
Joaquim Rodriguez	3	27	Spain	2009
Samuel Sanchez	4	30	Spain	2009
Fabian Cancellara	5	30	Switzerland	2009
Philippe Gilbert	6	51	Belgium	2009
Matti Breschel	7	51	Denmark	2009
Damiano Cunego	8	51	Italy	2009
Alejandro Valverde	9	51	Spain	2009
Simon Gerrans	10	107	Australia	2009
Fabian Wegmann	11	107	Germany	2009
Kurt-Asle Arvesen	12	107	Norway	2009
NULL	13	119	NULL	2009
Johnny Hoogerland	14	122	Netherlands	2009
Oscar Freire	15	122	Spain	2009
Ivan Basso	16	122	Italy	2009
Andre Cardoso	17	164	Portugal	2009
Michael Barry	18	164	Canada	2009
Sergei Ivanov	19	164	Russia	2009
Karsten Kroon	20	170	Netherlands	2009
Filippo Pozzato	21	170	Italy	2009
Leonardo Fabio Duque	22	170	France	2009
Koos Moerenhout	23	170	Netherlands	2009
Sylwester Szmyd	24	170	Poland	2009
Kevin De Weert	25	170	Belgium	2009
Alexandre Vinokourov	26	170	Kazakhstan	2009
Vasil Kiryienka	27	170	Belarus	2009
Oliver Zaugg	28	170	Switzerland	2009
Sylvain Chavanel	29	170	France	2009
Ignatas Konovalovas	30	170	Lithuania	2009
Alexandre Botcharov	31	170	Russia	2009
Tadej Valjavec	32	170	Slovenia	2009
Thomas Lofkvist	33	170	Sweden	2009
Sergio Miguel Paulinho	34	170	Portugal	2009
Janez Brajkovic	35	170	Slovenia	2009
Robert Gesink	36	181	Netherlands	2009
Miguel Angel Rubiano	37	201	Colombia	2009
Tom Boonen	38	201	Belgium	2009
Bert De Waele	39	201	Belgium	2009
Philip Deignan	40	201	Ireland	2009
Alessandro Ballan	41	201	Italy	2009
Daniel Moreno	42	201	Spain	2009
Jakob Fuglsang	43	225	Denmark	2009
Greg Van Avermaet	44	225	Belgium	2009
Kim Kirchen	45	260	Luxembourg	2009
Pierrick Fedrigo	46	269	France	2009
Marcus Ljungqvist	47	320	Sweden	2009
Gorazd Stangelj	48	320	Slovenia	2009
Jussi Veikkanen	49	320	Finland	2009
Jose Humberto Rujano	50	320	Venezuela	2009
Eduard Vorganov	51	320	Russia	2009
Steve Cummings	52	320	Great Britain	2009
Andrey Grivko	53	320	Ukraine	2009
Kristjan Fajt	54	320	Slovenia	2009
Murilo Antonio Fischer	55	320	Brazil	2009
Kanstantsin Siutsou	56	320	Belarus	2009
Fumiyuki Beppu	57	320	Japan	2009
Assan Bazayev	58	320	Kazakhstan	2009
Craig Lewis	59	320	United States	2009
Edvald Boasson Hagen	60	320	Norway	2009
Christophe Riblon	61	320	France	2009
Przemys?aw Niemiec	62	320	Poland	2009
Nick Nuyens	63	320	Belgium	2009
Matthew Lloyd	64	367	Australia	2009
Luca Paolini	65	463	Italy	2009
Dmitriy Fofonov	66	463	Kazakhstan	2009
Thomas Voeckler	67	463	France	2009
Dan Martin	68	502	Ireland	2009
Rui Costa	69	502	Portugal	2009
Vladimir Miholjevic	70	654	Croatia	2009
Stefano Garzelli	71	654	Italy	2009
Oleksandr Kvachuk	72	654	Ukraine	2009
Bartosz Huzarski	73	654	Poland	2009
Jose Rodolfo Serpa	74	654	Colombia	2009
Carlos Jose Ochoa	75	654	Venezuela	2009
Hrvoje Miholjevic	76	654	Croatia	2009
Aleksejs Saramotins	77	654	Latvia	2009
Fredrik Kessiakoff	78	654	Sweden	2009
Grischa Niermann	79	654	Germany	2009
Timothy Duggan	80	654	United States	2009
Stian Remme	81	654	Norway	2009
Michael Albasini	82	654	Switzerland	2009
Franklin Raul Chacon	83	654	Venezuela	2009
Rene Mandri	84	654	Estonia	2009
Pavel Brutt	85	654	Russia	2009
Micha? Go?as	86	654	Poland	2009
Gabriel Rasch	87	654	Norway	2009
Maarten Wynants	88	654	Belgium	2009
Maxime Monfort	89	654	Belgium	2009
Martin Velits	90	654	Slovakia	2009
Lars Boom	91	654	Netherlands	2009
Roger Hammond	92	654	Great Britain	2009
Christophe Le Mevel	93	654	France	2009
Tom Peterson	94	654	United States	2009
Dimitri Champion	95	654	France	2009
Hayden Roulston	96	654	New Zealand	2009
Maxim Iglinskiy	97	654	Kazakhstan	2009
Jason McCartney	98	654	United States	2009
Johannes Frohlinger	99	654	Germany	2009
Peter Velits	100	654	Slovakia	2009
Rigoberto Uran	101	654	Colombia	2009
Gerhard Trampusch	102	843	Austria	2009
Paul Martens	103	843	Germany	2009
Vladimir Zagorodnii	104	843	Russia	2009
Vladimir Karpets	105	843	Russia	2009
Jan Barta	106	843	Czech Republic	2009
Michael Rogers	107	843	Australia	2009
Juan Carlos Lopez	108	843	Colombia	2009
Allan Davis	DNF	0	Australia	2009
Mathew Hayman	DNF	0	Australia	2009
Wesley Sulzberger	DNF	0	Australia	2009
Simon Clarke	DNF	0	Australia	2009
Stuart O'Grady	DNF	0	Australia	2009
Mauricio Alberto Ardila	DNF	0	Colombia	2009
Roy Hegreberg	DNF	0	Norway	2009
Havard Nybø	DNF	0	Norway	2009
Frederik Wilmann	DNF	0	Norway	2009
Lars Petter Nordhaug	DNF	0	Norway	2009
Thor Hushovd	DNF	0	Norway	2009
Lars Ytting Bak	DNF	0	Denmark	2009
Frank Høj	DNF	0	Denmark	2009
Anders Lund	DNF	0	Denmark	2009
Svein Tuft	DNF	0	Canada	2009
Ryder Hesjedal	DNF	0	Canada	2009
Marcel Sieberg	DNF	0	Germany	2009
Gerald Ciolek	DNF	0	Germany	2009
Andre Greipel	DNF	0	Germany	2009
Tony Martin	DNF	0	Germany	2009
Christian Knees	DNF	0	Germany	2009
Aleksandr Kuschynski	DNF	0	Belarus	2009
Alfredo Lucero	DNF	0	Argentina	2009
Martin Gerardo Garrido	DNF	0	Argentina	2009
Matias Medici	DNF	0	Argentina	2009
Fabricio Ferrari	DNF	0	Uruguay	2009
Andrey Kashechkin	DNF	0	Kazakhstan	2009
Valentin Iglinskiy	DNF	0	Kazakhstan	2009
Ian Stannard	DNF	0	Great Britain	2009
Chris Froome	DNF	0	Great Britain	2009
David Millar	DNF	0	Great Britain	2009
Ben Swift	DNF	0	Great Britain	2009
Russell Downing	DNF	0	Great Britain	2009
Geraint Thomas	DNF	0	Great Britain	2009
Daniel Lloyd	DNF	0	Great Britain	2009
Andrew Bajadali	DNF	0	United States	2009
Tyler Farrar	DNF	0	United States	2009
Tom Danielson	DNF	0	United States	2009
Brent Bookwalter	DNF	0	United States	2009
Serhiy Honchar	DNF	0	Ukraine	2009
Ruslan Pidgornyy	DNF	0	Ukraine	2009
Volodymyr Starchyk	DNF	0	Ukraine	2009
Mathias Frank	DNF	0	Switzerland	2009
Gregory Rast	DNF	0	Switzerland	2009
Rubens Bertogliati	DNF	0	Switzerland	2009
Dan Craven	DNF	0	Namibia	2009
Jay Robert Thomson	DNF	0	South Africa	2009
Olegs Melehs	DNF	0	Latvia	2009
Carlos Ivan Oyarzun	DNF	0	Chile	2009
Timothy Gudsell	DNF	0	New Zealand	2009
Jeremy Vennell	DNF	0	New Zealand	2009
Manuel Eduardo Medina	DNF	0	Venezuela	2009
Fredy Vargas	DNF	0	Venezuela	2009
Jackson Rodriguez	DNF	0	Venezuela	2009
Taiji Nishitani	DNF	0	Japan	2009
Yukiya Arashiro	DNF	0	Japan	2009
Magno Nazaret	DNF	0	Brazil	2009
Tiago Fiorilli	DNF	0	Brazil	2009
Andrey Amador	DNF	0	Costa Rica	2009
Jacek Morajko	DNF	0	Poland	2009
Maciej Paterski	DNF	0	Poland	2009
Grega Bole	DNF	0	Slovenia	2009
Borut Bozic	DNF	0	Slovenia	2009
Janek Tombak	DNF	0	Estonia	2009
Rein Taaramae	DNF	0	Estonia	2009
Martin Mares	DNF	0	Czech Republic	2009
Roman Kreuziger	DNF	0	Czech Republic	2009
Matija Kvasina	DNF	0	Croatia	2009
Esad Hasanovic	DNF	0	Serbia	2009
Zolt Der	DNF	0	Hungary	2009
Nebojsa Jovanovic	DNF	0	Serbia	2009
Nicolas Roche	DNF	0	Ireland	2009
Byron Guama	DNF	0	Ecuador	2009
Juan Jose Cobo	DNF	0	Spain	2009
Carlos Barredo	DNF	0	Spain	2009
Ruben Plaza	DNF	0	Spain	2009
Juan Manuel Garate	DNF	0	Spain	2009
NULL	DNF	0	NULL	2009
Giovanni Visconti	DNF	0	Italy	2009
Marzio Bruseghin	DNF	0	Italy	2009
Evgeny Popov	DNF	0	Russia	2009
Gennady Mikhaylov	DNF	0	Russia	2009
Alexander Porsev	DNF	0	Russia	2009
Sebastian Langeveld	DNF	0	Netherlands	2009
Francis De Greef	DNF	0	Belgium	2009
Laurent Didier	DNF	0	Luxembourg	2009
Andy Schleck	DNF	0	Luxembourg	2009
Jempy Drucker	DNF	0	Luxembourg	2009
Jan Valach	DNF	0	Slovakia	2009
Peter Kusztor	DNF	0	Hungary	2009
Gergely Ivanics	DNF	0	Hungary	2009
Istvan Cziraki	DNF	0	Hungary	2009
Christoph Sokoll	DNF	0	Austria	2009
Peter Wrolich	DNF	0	Austria	2009
