name	result	time_in_seconds	nationality	year
Yulia Razenkova	DNF	0	Russia	2005
Siobhan Dervan	DNF	0	Ireland	2005
Camila Ayala	DNF	0	Argentina	2005
Maria Mercedes Cagigas	DNF	0	Spain	2005
Isabella Wieser	DNF	0	Austria	2005
Monica Holler	DNF	0	Sweden	2005
Annette Beutler	DNF	0	Switzerland	2005
Ina-Yoko Teutenberg	DNF	0	Germany	2005
Madeleine Lindberg	DNF	0	Sweden	2005
Tiina Nieminen	DNF	0	Finland	2005
Bernadette Schober	DNF	0	Austria	2005
Veronica Andreasson	DNF	0	Sweden	2005
Catherine Hare Williamson	DNF	0	Great Britain	2005
Erika Vilunaite	DNF	0	Lithuania	2005
