name	result	time_in_seconds	nationality	year
Bram de Groot	DNF	0	Netherlands	2001
Thorwald Veneberg	DNF	0	Netherlands	2001
NULL	DNF	0	NULL	2001
Peter Van Petegem	DNF	0	Belgium	2001
Marc Wauters	DNF	0	Belgium	2001
Chris Peers	DNF	0	Belgium	2001
Axel Merckx	DNF	0	Belgium	2001
Kam-Po Wong	DNF	0	Hongkong	2001
Csaba Szekeres	DNF	0	Hungary	2001
Gerhard Trampusch	DNF	0	Austria	2001
Harald Morscher	DNF	0	Austria	2001
Gerrit Glomser	DNS	0	Austria	2001
