name	result	time_in_seconds	nationality	year
Oscar Camenzind	1	21690	Switzerland	1998
Peter Van Petegem	2	23	Belgium	1998
Michele Bartoli	3	24	Italy	1998
Lance Armstrong	4	68	United States	1998
Niki Aebersold	5	69	Switzerland	1998
Michael Boogerd	6	70	Netherlands	1998
Marc Wauters	7	271	Belgium	1998
Andrea Tafi	8	284	Italy	1998
Raimondas Rumsas	9	284	Lithuania	1998
Udo Bolts	10	284	Germany	1998
Romans Vainsteins	11	284	Latvia	1998
Emmanuel Magnien	12	302	France	1998
Jose Vicente Garcia Acosta	13	323	Spain	1998
Andrei Zintchenko	14	671	Russia	1998
Lauri Aus	15	885	Estonia	1998
Jacky Durand	16	886	France	1998
Oscar Freire	17	886	Spain	1998
Martin Hvastija	18	886	Slovenia	1998
Andrei Kivilev	19	886	Kazakhstan	1998
Jaan Kirsipuu	20	886	Estonia	1998
Mario Aerts	21	886	Belgium	1998
Sergei Ivanov	22	886	Russia	1998
Alexandre Vinokourov	23	886	Kazakhstan	1998
Maarten den Bakker	24	886	Netherlands	1998
Torsten Schmidt	25	886	Germany	1998
Serhiy Honchar	26	886	Ukraine	1998
Mikael Holst Kyneb	27	886	Denmark	1998
Gorazd Stangelj	28	886	Slovenia	1998
Rolf Aldag	29	886	Germany	1998
Zbigniew Piatek	30	886	Poland	1998
Grzegorz Gwiazdowski	31	886	Poland	1998
William Chann McRae	32	886	United States	1998
Beat Zberg	33	886	Switzerland	1998
Serguei Smetanine	34	886	Russia	1998
Mauro Gianetti	35	886	Switzerland	1998
Francois Simon	36	886	France	1998
Max van Heeswijk	37	886	Netherlands	1998
Henk Vogels	38	886	Australia	1998
Ludo Dierckxsens	39	886	Belgium	1998
Claus Michael Møller	40	886	Denmark	1998
Steven de Jongh	41	886	Netherlands	1998
Luca Scinto	42	886	Italy	1998
Pascal Richard	43	886	Switzerland	1998
Zbigniew Spruch	44	886	Poland	1998
Jose Luis Rubiera	45	886	Spain	1998
Cedric Vasseur	46	886	France	1998
Gianni Faresin	47	886	Italy	1998
Koos Moerenhout	48	886	Netherlands	1998
Andrei Tchmil	49	886	Belgium	1998
Rolf Sørensen	50	886	Denmark	1998
Gianni Bugno	51	886	Italy	1998
Nico Mattan	52	886	Belgium	1998
Tristan Hoffman	53	886	Netherlands	1998
Davide Rebellin	54	886	Italy	1998
Fabrice Gougot	55	886	France	1998
Pascal Chanteur	56	886	France	1998
Daniele Nardello	57	886	Italy	1998
Melchor Mauri	58	886	Spain	1998
Felice Puttini	59	886	Switzerland	1998
Jean-Cyril Robin	60	886	France	1998
Wilfried Peeters	61	886	Belgium	1998
Leon van Bon	62	886	Netherlands	1998
Paolo Bettini	63	886	Italy	1998
Servais Knaven	64	886	Netherlands	1998
Aart Vierhouten	65	1469	Netherlands	1998
Artur Krzeszowiec	66	1470	Poland	1998
Tim Christopher	DNF	0	Australia	1998
Bradley McGee	DNF	0	Australia	1998
Kurt-Asle Arvesen	DNF	0	Norway	1998
Jesper Skibby	DNF	0	Denmark	1998
Nicolaj Bo Larsen	DNF	0	Denmark	1998
Brian Holm Sørensen	DNF	0	Denmark	1998
Danny Jonasson	DNF	0	Denmark	1998
Allan Johansen	DNF	0	Denmark	1998
Bo Hamburger	DNF	0	Denmark	1998
Lars Michaelsen	DNF	0	Denmark	1998
Peter Meinert-Nielsen	DNF	0	Denmark	1998
Frank Høj	DNF	0	Denmark	1998
Bert Dietz	DNF	0	Germany	1998
Thomas Liese	DNF	0	Germany	1998
Grischa Niermann	DNF	0	Germany	1998
Sascha Henrix	DNF	0	Germany	1998
Jan Schaffrath	DNF	0	Germany	1998
Danilo Hondo	DNF	0	Germany	1998
Kai Hundertmarck	DNF	0	Germany	1998
Jens Voigt	DNF	0	Germany	1998
Andre Korff	DNF	0	Germany	1998
Magnus Backstedt	DNF	0	Sweden	1998
Glenn Magnusson	DNF	0	Sweden	1998
Michael Andersson	DNF	0	Sweden	1998
Niklas Axelsson	DNF	0	Sweden	1998
Jesus Zarate	DNF	0	Mexico	1998
Andrey Mizurov	DNF	0	Kazakhstan	1998
Roger Hammond	DNF	0	Great Britain	1998
Christian Vande Velde	DNF	0	United States	1998
Dylan Casey	DNF	0	United States	1998
David Clinger	DNF	0	United States	1998
Jonathan Vaughters	DNF	0	United States	1998
Chris Horner	DNF	0	United States	1998
Trent Klasna	DNF	0	United States	1998
Vladimir Duma	DNF	0	Ukraine	1998
Roland Meier	DNF	0	Switzerland	1998
Franz Hotz	DNF	0	Switzerland	1998
