name	result	time_in_seconds	nationality	year
Fabian Wegmann	96	361	Germany	2005
Markus Zberg	97	361	Switzerland	2005
Jan Svorada	98	361	Czech Republic	2005
Petr Bencik	99	361	Czech Republic	2005
Mathew Hayman	100	361	Australia	2005
Andrey Mizurov	101	361	Kazakhstan	2005
NULL	102	361	NULL	2005
Ian McLeod	103	361	South Africa	2005
Daniele Bennati	104	361	Italy	2005
Roger Beuchat	105	361	Switzerland	2005
Matej Mugerli	106	361	Slovenia	2005
Guillermo Ruben Bongiorno	107	361	Argentina	2005
Lorenzo Bernucci	108	361	Italy	2005
Bernhard Eisel	109	361	Austria	2005
Magnus Backstedt	110	361	Sweden	2005
Bradley Wiggins	111	361	Great Britain	2005
Carlos Da Cruz	112	361	France	2005
Jimmy Casper	113	361	France	2005
Thor Hushovd	114	361	Norway	2005
Markus Fothen	115	423	Germany	2005
Matthias Kessler	116	423	Germany	2005
Serguei Yakovlev	117	423	Kazakhstan	2005
Christophe Kern	118	425	France	2005
Raivis Belohvosciks	119	590	Latvia	2005
Luis Felipe Laverde	120	591	Colombia	2005
Kim Kirchen	121	643	Luxembourg	2005
Fabian Cancellara	122	645	Switzerland	2005
Robert Radosz	123	771	Poland	2005
Shinichi Fukushima	124	776	Japan	2005
Martin Riska	125	885	Slovakia	2005
Hugo Manuel Sabido	126	887	Portugal	2005
NULL	127	887	NULL	2005
Martin Gerardo Garrido	128	891	Argentina	2005
Piotr Mazur	129	895	Poland	2005
Mitja Mahoric	130	1047	Slovenia	2005
Marcio May	131	1159	Brazil	2005
Aleksejs Saramotins	132	1540	Latvia	2005
Rodney Jock Green	133	1630	South Africa	2005
Makoto Iijima	134	1632	Japan	2005
Mehdi Sohrabi	135	1633	Iran	2005
Cadel Evans	DNF	0	Australia	2005
Brett Lancaster	DNF	0	Australia	2005
Juan Carlos Lopez	DNF	0	Colombia	2005
Lars Michaelsen	DNF	0	Denmark	2005
Dominique Perras	DNF	0	Canada	2005
Francois Parisien	DNF	0	Canada	2005
Jens Voigt	DNF	0	Germany	2005
Sebastian Lang	DNF	0	Germany	2005
Kanstantsin Siutsou	DNF	0	Belarus	2005
Aleksandr Kuschynski	DNF	0	Belarus	2005
Anibal Andres Borrajo	DNF	0	Argentina	2005
Matias Medici	DNF	0	Argentina	2005
Gerardo Luis Fernandez	DNF	0	Argentina	2005
Dmitriy Muravyev	DNF	0	Kazakhstan	2005
Assan Bazayev	DNF	0	Kazakhstan	2005
Maxim Iglinskiy	DNF	0	Kazakhstan	2005
Tom Southam	DNF	0	Great Britain	2005
Charles Wegelius	DNF	0	Great Britain	2005
Robin Sharmen	DNF	0	Great Britain	2005
Steve Cummings	DNF	0	Great Britain	2005
Philip Zajicek	DNF	0	United States	2005
Jason McCartney	DNF	0	United States	2005
Saul Raisin	DNF	0	United States	2005
Jonathan Patrick McCarty	DNF	0	United States	2005
Andrey Grivko	DNF	0	Ukraine	2005
Michael Albasini	DNF	0	Switzerland	2005
Abbas Saeidi Tanha	DNF	0	Iran	2005
Amir Zargari	DNF	0	Iran	2005
Gregory Henderson	DNF	0	New Zealand	2005
Fraser MacMaster	DNF	0	New Zealand	2005
Honorio Rafael Machado	DNF	0	Venezuela	2005
Koji Fukushima	DNF	0	Japan	2005
Mac Donald Trindade Fernandes	DNF	0	Brazil	2005
Antonio Xavier Nascimento	DNF	0	Brazil	2005
Luciano Andre Pagliarini	DNF	0	Brazil	2005
Pedro Nicacio	DNF	0	Brazil	2005
Andrej Hauptman	DNF	0	Slovenia	2005
Jaan Kirsipuu	DNF	0	Estonia	2005
Linas Balciunas	DNF	0	Lithuania	2005
Tomas Vaitkus	DNF	0	Lithuania	2005
Ondrej Sosenka	DNF	0	Czech Republic	2005
Rene Andrle	DNF	0	Czech Republic	2005
Krassimir Vasilev	DNF	0	Bulgaria	2005
Evgeni Gerganov	DNF	0	Bulgaria	2005
Helder Antonio Duarte Miranda	DNF	0	Portugal	2005
Bruno Pires	DNF	0	Portugal	2005
Denis Shkarpeta	DNF	0	Uzbekistan	2005
David O'Loughlin	DNF	0	Ireland	2005
David McCann	DNF	0	Ireland	2005
Evgeni Petrov	DNF	0	Russia	2005
Max van Heeswijk	DNF	0	Netherlands	2005
Wilfried Cretskens	DNF	0	Belgium	2005
Michael Barry	DNS	0	Canada	2005
Christian Vande Velde	DNS	0	United States	2005
Sarai Ahad Kazemi	DNS	0	Iran	2005
Hossein Askari	DNS	0	Iran	2005
Ghader Mizbani	DNS	0	Iran	2005
Mindaugas Goncaras	DNS	0	Lithuania	2005
