name	result	time_in_seconds	nationality	year
Leontien Zijlaard-van Moorsel	1	7787	Netherlands	1991
Inga Thompson	2	114	United States	1991
Alison Sydor	3	166	Canada	1991
Sally Zack	4	166	United States	1991
Elena Ogoui	5	166	Ukraine	1991
Marie Holjer	6	166	Sweden	1991
Luzia Zberg	7	166	Switzerland	1991
Monica Bandini	8	166	Italy	1991
Jolanta Polikeviciute	9	166	Lithuania	1991
Heidi Van De Vijver	10	166	Belgium	1991
Marion Clignet	11	166	France	1991
Kathleen Shannon	12	166	Australia	1991
Imelda Chiappa	13	166	Italy	1991
Barbara Heeb	14	166	Switzerland	1991
Laurence Leboucher	15	166	France	1991
Mandy Jones	16	166	Great Britain	1991
Eva Orvosova	17	166	Slovakia	1991
Jill Smith	18	166	Canada	1991
Valentina Gerasimova	19	166	Russia	1991
Maureen Manley	20	166	United States	1991
Marie Purvis	21	166	Great Britain	1991
Jacqui Uttien	22	166	Australia	1991
Maria-Paola Turcutto	23	166	Italy	1991
Petra Walczewski	24	166	Switzerland	1991
Donna Rae-Szalinski	25	166	Australia	1991
Roberta Bonanomi	26	166	Italy	1991
Catherine Marsal	27	166	France	1991
Tea Vikstedt-Nyman	28	166	Finland	1991
Rasa Polikeviciute	29	166	Lithuania	1991
Clare Greenwood	30	166	Great Britain	1991
Astrid Schop	31	166	Netherlands	1991
Julie Young	32	166	United States	1991
Natalja Grinina	33	255	Russia	1991
Kristel Werckx	34	261	Belgium	1991
Karina Skibby	35	342	Denmark	1991
Monica Valen	36	371	Norway	1991
Jacqueline Nelson	37	435	New Zealand	1991
Maria Hawkins	38	435	Canada	1991
Luisa Seghezzi	39	435	Italy	1991
Joane Somarriba	40	435	Spain	1991
Carmen da Ronch	41	435	Switzerland	1991
Nathalie Cantet	42	435	France	1991
Elsbeth van Rooy-Vink	43	435	Netherlands	1991
Ingunn Bollerud	44	435	Norway	1991
Josune Gorostidi	45	435	Spain	1991
Cecile Odin	46	435	France	1991
Claire Moore	47	435	Ireland	1991
Kathy Lynch	48	543	New Zealand	1991
Dede Demet-Barry	49	543	United States	1991
Louise Jones	50	582	Great Britain	1991
Rikke Sandhøj Olsen	51	582	Denmark	1991
Ruthie Matthes	52	582	United States	1991
Andrea Vranken	53	582	Germany	1991
Ildiko Paczova	54	582	Slovakia	1991
Manon de Rooij	55	582	Netherlands	1991
Julie Hill	56	582	Great Britain	1991
Claudia Carvalho	57	582	Brazil	1991
Vicky Eastwood	58	582	New Zealand	1991
Kelly-Ann Carter	59	582	Canada	1991
Evelyne Muller	60	582	Switzerland	1991
Julie Pekarkova	61	582	Czech Republic	1991
Kristin Reichling	62	582	Germany	1991
Ainhoa Artolazabal	63	582	Spain	1991
Elena Barillova	64	582	Slovakia	1991
Hanne Rasmussen	65	582	Denmark	1991
Kelly-Ann Way	66	582	Canada	1991
Danielle Overgaag	67	582	Netherlands	1991
Suyan Lu	68	770	China	1991
Yinhua Yan	69	786	China	1991
Shuzhen Zhang	70	786	China	1991
Gitte Hjortflod	71	810	Denmark	1991
Valeria Cappellotto	72	833	Italy	1991
Sally Dawes	73	896	Great Britain	1991
Elisabeth Reichert	74	946	Germany	1991
Ann-Maree Collis	75	946	Australia	1991
Maryanne Shaw	76	946	Australia	1991
Lee Rodney	77	946	Canada	1991
Shuping Chen	78	946	China	1991
Conchita Carbayeda	79	946	Spain	1991
Dori Ruano	80	946	Spain	1991
Lenie Dijkstra	81	946	Netherlands	1991
Eva Izsak	82	946	Hungary	1991
Gunhild Orn	83	946	Norway	1991
Denise Taylor	84	946	New Zealand	1991
Ana Barros	85	946	Portugal	1991
Yvonne Schnorf	86	946	Switzerland	1991
Marianne Berglund	87	946	Sweden	1991
Helena Norrman	88	946	Sweden	1991
Helena Polkhanova	89	946	Russia	1991
Gabriele Altweck	90	1095	Germany	1991
Madeleine Lindberg	91	1140	Sweden	1991
Monica Van Nassauw	92	1232	Belgium	1991
Fiona Madden	93	1351	Ireland	1991
Christina Vosveld	94	1351	Sweden	1991
Lotte Schmidt	95	1377	Denmark	1991
Marie Eribo	96	1377	Ireland	1991
Monica Haga	97	1377	Norway	1991
Suzan Matthews	98	1377	New Zealand	1991
Gabriela Riquelme	99	1377	Argentina	1991
Jennifer Hall	100	1485	Australia	1991
Raquel Aberasturi	101	1710	Spain	1991
Paula Westher	102	1710	Sweden	1991
Eva Hatala	103	1710	Serbia	1991
Chi Lin Wang	DNF	0	Taiwan	1991
Dongmei Li	DNF	0	China	1991
Shu Ying Chang	DNF	0	Taiwan	1991
Viola Paulitz-Muller	DNF	0	Germany	1991
Li Lin Pan	DNF	0	Taiwan	1991
Yumiko Suzuki	DNF	0	Japan	1991
Heidi Metzger	DNF	0	Germany	1991
Ching Wang Lee	DNF	0	Taiwan	1991
Yi Zhao	DNF	0	China	1991
Hsiu Chen Yang	DNF	0	Taiwan	1991
