name	result	time_in_seconds	nationality	year
Marta Bastianelli	1	13594	Italy	2007
Marianne Vos	2	6	Netherlands	2007
Giorgia Bronzini	3	6	Italy	2007
Svetlana Stolbova	4	6	Russia	2007
Noemi Cantele	5	6	Italy	2007
Emma Johansson	6	6	Sweden	2007
Marina Jaunatre	7	6	France	2007
Oenone Wood	8	6	Australia	2007
Alex Wrubleski	9	6	Canada	2007
Emma Pooley	10	6	Great Britain	2007
Maryline Salvetat	11	6	France	2007
Lieselot Decroix	12	6	Belgium	2007
Kristin Armstrong	13	6	United States	2007
Maria Isabel Moreno	14	6	Spain	2007
Joanne Kiesanowski	15	6	New Zealand	2007
Amber Neben	16	6	United States	2007
Erinne Willock	17	6	Canada	2007
Trixi Worrack	18	14	Germany	2007
Sereina Trachsel	19	53	Switzerland	2007
Chantal Beltman	20	54	Netherlands	2007
Judith Arndt	21	58	Germany	2007
Edwige Pitel	22	66	France	2007
Jeannie Longo	23	66	France	2007
Rasa Polikeviciute	24	66	Lithuania	2007
Anita Valen	25	69	Norway	2007
Priska Doppmann	26	69	Switzerland	2007
Maja Adamsen	27	69	Denmark	2007
Mirjam Melchers	28	69	Netherlands	2007
Karen Steurs	29	69	Belgium	2007
Catherine Hare Williamson	30	69	Great Britain	2007
Clemilda Fernandes	31	69	Brazil	2007
Leigh Hobson	32	69	Canada	2007
Julia Martisova	33	69	Russia	2007
Lang Meng	34	69	China	2007
Gao Min	35	69	China	2007
Tereza Hurikova	36	69	Czech Republic	2007
Fei Wang	37	69	China	2007
Elodie Touffet	38	69	French Polynesia	2007
Lorian Graham	39	69	Australia	2007
Grete Treier	40	69	Estonia	2007
Andrea Graus	41	69	Austria	2007
Zulfiya Zabirova	42	69	Kazakhstan	2007
Veronica Leal	43	69	Mexico	2007
Christine Thornburn	44	69	United States	2007
Mara Abbott	45	69	United States	2007
Claudia Lichtenberg	46	164	Germany	2007
An Van Rie	47	164	Belgium	2007
Dorte Lohse Rasmussen	48	164	Denmark	2007
Sufen Ma	49	164	China	2007
Suzanne de Goede	50	164	Netherlands	2007
Andrea Bosman	51	164	Netherlands	2007
Luisa Tamanini	52	164	Italy	2007
Karin Thurig	53	164	Switzerland	2007
Diana Ziliute	54	164	Lithuania	2007
Hanka Kupfernagel	55	164	Germany	2007
Nikki Butterfield	56	191	Australia	2007
Rachel Hedderman	57	336	Great Britain	2007
Alona Andruk	58	343	Ukraine	2007
Sofie Goor	59	361	Belgium	2007
Edita Pucinskaite	60	639	Lithuania	2007
Marta Vilajosana	61	639	Spain	2007
Jolanta Polikeviciute	62	639	Lithuania	2007
Tatsiana Sharakova	63	639	Belarus	2007
Rosane Kirch	64	639	Brazil	2007
Oksana Kashchyshyna	65	724	Ukraine	2007
Oxana Kozonchuk	66	728	Russia	2007
Siobhan Dervan	67	758	Ireland	2007
Grace Verbeke	68	758	Belgium	2007
Jennifer Hohl	69	760	Switzerland	2007
Patricia Schwager	70	760	Switzerland	2007
Monika Schachl	71	760	Austria	2007
Eneritz Iturriaga	72	760	Spain	2007
Rosara Joseph	73	864	New Zealand	2007
Daniela Pintarelli	74	864	Austria	2007
Sylwia Kapusta-Szyd?ak	75	1016	Poland	2007
Giuseppina Grassi	76	1016	Mexico	2007
Michelle Hyland	77	1016	New Zealand	2007
Rasa Leleivyte	78	1016	Lithuania	2007
Veronika Sprugl	79	1016	Austria	2007
Yolandi Du Toit	80	1016	South Africa	2007
Ana Paola Madrinan	81	1259	Colombia	2007
Yong Li Liu	DNF	0	China	2007
Daiva Ragazinskiene	DNF	0	Lithuania	2007
Meifang Li	DNF	0	China	2007
Alena Konecna	DNF	0	Czech Republic	2007
Katheryn Curi-Mattis	DNF	0	United States	2007
Olivia Gollan	DNF	0	Australia	2007
Nathalie Lamborelle	DNF	0	Luxembourg	2007
Monia Baccaille	DNF	0	Italy	2007
Lyubov Dombitskaya	DNF	0	Kazakhstan	2007
Martina Ruzickova	DNF	0	Czech Republic	2007
Elena Novikova	DNF	0	Russia	2007
Min Hye Lee	DNF	0	South Korea	2007
Jarmila Machacova	DNF	0	Czech Republic	2007
