name	result	time_in_seconds	nationality	year
Johan Museeuw	1	23030	Belgium	1996
Mauro Gianetti	2	1	Switzerland	1996
Michele Bartoli	3	29	Italy	1996
Axel Merckx	4	29	Belgium	1996
Richard Virenque	5	30	France	1996
Andrea Tafi	6	30	Italy	1996
Laurent Jalabert	7	86	France	1996
Davide Rebellin	8	86	Italy	1996
Tony Rominger	9	86	Switzerland	1996
Bjarne Riis	10	86	Denmark	1996
Bobby Julich	11	86	United States	1996
Gianni Bugno	12	86	Italy	1996
Claudio Chiappucci	13	86	Italy	1996
Fernando Escartin	14	86	Spain	1996
Vladislav Bobrik	15	86	Russia	1996
Laurent Dufaux	16	86	Switzerland	1996
Francisco Javier Mauleon	17	88	Spain	1996
Luc Leblanc	18	89	France	1996
Kai Hundertmarck	19	249	Germany	1996
Andrea Ferrigato	20	249	Italy	1996
Fabian Jeker	21	335	Switzerland	1996
Pascal Herve	22	337	France	1996
Gianni Faresin	23	379	Italy	1996
Marco Fincato	24	379	Italy	1996
Jose Ramon Gonzalez Arrieta	25	379	Spain	1996
Felice Puttini	26	379	Switzerland	1996
Lylian Lebreton	27	679	France	1996
Laurent Brochard	28	679	France	1996
Francesco Casagrande	29	679	Italy	1996
Claus Michael Møller	30	679	Denmark	1996
Inigo Cuesta	31	679	Spain	1996
Oscar Camenzind	32	760	Switzerland	1996
Peter Meinert-Nielsen	33	760	Denmark	1996
Fabrizio Guidi	34	770	Italy	1996
Viatcheslav Djavanian	35	900	Russia	1996
Beat Zberg	36	900	Switzerland	1996
Bo Hamburger	37	900	Denmark	1996
Armin Meier	38	900	Switzerland	1996
Udo Bolts	39	900	Germany	1996
Santiago Blanco	40	900	Spain	1996
Daniel Clavero	41	900	Spain	1996
Roberto Pistore	42	900	Italy	1996
Georg Totschnig	43	900	Austria	1996
Maarten den Bakker	44	900	Netherlands	1996
Maximilian Sciandri	45	900	Great Britain	1996
Michael Andersson	46	1500	Sweden	1996
Michel Lafis	47	1500	Sweden	1996
Pierre Bourquenoud	48	1500	Switzerland	1996
Casper Van Der Meer	49	1500	Netherlands	1996
Neil Stephens	DNF	0	Australia	1996
Steffen Kjærgaard	DNF	0	Norway	1996
Joona Laukka	DNF	0	Finland	1996
Nicolaj Bo Larsen	DNF	0	Denmark	1996
Brian Holm Sørensen	DNF	0	Denmark	1996
Frank Høj	DNF	0	Denmark	1996
Mikael Holst Kyneb	DNF	0	Denmark	1996
Lars Michaelsen	DNF	0	Denmark	1996
Michael Blaudzun	DNF	0	Denmark	1996
Morten Sonne	DNF	0	Denmark	1996
Jesper Skibby	DNF	0	Denmark	1996
Eric Wohlberg	DNF	0	Canada	1996
Steve Rover	DNF	0	Canada	1996
Stephan Gottschling	DNF	0	Germany	1996
Gerd Audehem	DNF	0	Germany	1996
Andreas Kappes	DNF	0	Germany	1996
Alexander Kastenhuber	DNF	0	Germany	1996
Mario Kummer	DNF	0	Germany	1996
Uwe Peschel	DNF	0	Germany	1996
Rolf Aldag	DNF	0	Germany	1996
Dirk Muller	DNF	0	Germany	1996
Jens Zemke	DNF	0	Germany	1996
Jens Voigt	DNF	0	Germany	1996
Jeremy Hunt	DNF	0	Great Britain	1996
Christopher Newton	DNF	0	Great Britain	1996
Matthew Stephens	DNF	0	Great Britain	1996
Simon Bray	DNF	0	Great Britain	1996
Sean Yates	DNF	0	Great Britain	1996
Tyler Hamilton	DNF	0	United States	1996
Chris Horner	DNF	0	United States	1996
Darren Baker	DNF	0	United States	1996
Jeff Evanshine	DNF	0	United States	1996
William Chann McRae	DNF	0	United States	1996
Alexei Nakazny	DNF	0	Ukraine	1996
Dimitri Schipak	DNF	0	Ukraine	1996
Igor Chukhliantsev	DNF	0	Ukraine	1996
Kyrylo Pospyeyev	DNF	0	Ukraine	1996
Alex Zulle	DNF	0	Switzerland	1996
Roland Meier	DNF	0	Switzerland	1996
Rolf Huser	DNF	0	Switzerland	1996
Glen Mitchell	DNF	0	New Zealand	1996
Dariusz Baranowski	DNF	0	Poland	1996
Dariusz Wojciechowski	DNF	0	Poland	1996
Tomasz Brozyna	DNF	0	Poland	1996
Cezary Zamana	DNF	0	Poland	1996
Robert Pintaric	DNF	0	Slovenia	1996
Raimondas Rumsas	DNF	0	Lithuania	1996
Miloslav Kejval	DNF	0	Czech Republic	1996
Jaroslav Bilek	DNF	0	Czech Republic	1996
Tomas Konecny	DNF	0	Czech Republic	1996
Orlando Sergio Rodrigues	DNF	0	Portugal	1996
Manuel Luis Campos Abreu	DNF	0	Portugal	1996
Joaquim Alberto Campos Sampaio	DNF	0	Portugal	1996
Paulo Jorge de Moura Ferreira	DNF	0	Portugal	1996
Jose Bento Azevedo	DNF	0	Portugal	1996
Abraham Olano	DNF	0	Spain	1996
Inaki Ayarzaguena	DNF	0	Spain	1996
Mikel Zarrabeitia	DNF	0	Spain	1996
Marcos Antonio Serrano	DNF	0	Spain	1996
David Etxebarria	DNF	0	Spain	1996
Marcelino Garcia	DNF	0	Spain	1996
