name	result	time_in_seconds	nationality	year
Gerrit Solleveld	DNF	0	Netherlands	1990
Louis de Koning	DNF	0	Netherlands	1990
Gerrit de Vries	DNF	0	Netherlands	1990
Peter Winnen	DNF	0	Netherlands	1990
Jos van Aert	DNF	0	Netherlands	1990
Maarten Ducrot	DNF	0	Netherlands	1990
Nico Verhoeven	DNF	0	Netherlands	1990
Adrie van der Poel	DNF	0	Netherlands	1990
Frans Maassen	DNF	0	Netherlands	1990
Steven Rooks	DNF	0	Netherlands	1990
Peter De Clercq	DNF	0	Belgium	1990
Jos Haex	DNF	0	Belgium	1990
Johan Bruyneel	DNF	0	Belgium	1990
Johan Museeuw	DNF	0	Belgium	1990
Jan Nevens	DNF	0	Belgium	1990
Mukesh Waghmare	DNF	0	India	1990
Jeetendra Adsule	DNF	0	India	1990
Ravindra Doiphode	DNF	0	India	1990
Vladimir Pulnikov	DNF	0	Ukraine	1990
Ivan Ivanov	DNF	0	Russia	1990
Gerhard Zadrobilek	DNF	0	Austria	1990
Uwe Raab	DNF	0	Germany	1990
Thomas Barth	DNF	0	Germany	1990
Olaf Jentzsch	DNF	0	Germany	1990
