name	result	time_in_seconds	nationality	year
Truls Engen Korsæth	DNF	0	Norway	2017
Matti Manninen	DNF	0	Finland	2017
Mads Pedersen	DNF	0	Denmark	2017
Stanislau Bazhkou	DNF	0	Belarus	2017
Yauhen Sobal	DNF	0	Belarus	2017
Kim Magnusson	DNF	0	Sweden	2017
Salah Eddine Mraouni	DNF	0	Morocco	2017
Jonathan Dibben	DNF	0	Great Britain	2017
Adam Blythe	DNF	0	Great Britain	2017
Ian Stannard	DNF	0	Great Britain	2017
Owain Doull	DNF	0	Great Britain	2017
Alexey Vermeulen	DNF	0	United States	2017
Tejay van Garderen	DNF	0	United States	2017
Nathan Brown	DNF	0	United States	2017
Kostyantyn Rybaruk	DNF	0	Ukraine	2017
Amanuel Ghebreigzabhier	DNF	0	Eritrea	2017
Mekseb Debesay	DNF	0	Eritrea	2017
Valens Ndayisenga	DNF	0	Rwanda	2017
Willie Smit	DNF	0	South Africa	2017
Krists Neilands	DNF	0	Latvia	2017
Jack Bauer	DNF	0	New Zealand	2017
Patrick Bevin	DNF	0	New Zealand	2017
Andrey Amador	DNF	0	Costa Rica	2017
Maciej Paterski	DNF	0	Poland	2017
Maciej Bodnar	DNF	0	Poland	2017
Jan Tratnik	DNF	0	Slovenia	2017
Aksel Nommela	DNF	0	Estonia	2017
Alo Jakin	DNF	0	Estonia	2017
Elchin Asadov	DNF	0	Azerbaijan	2017
Petr Vakoc	DNF	0	Czech Republic	2017
Josef Cerny	DNF	0	Czech Republic	2017
Serghei Tvetcov	DNF	0	Romania	2017
Ruben Guerreiro	DNF	0	Portugal	2017
Conor Dunne	DNF	0	Ireland	2017
Sean Mckenna	DNF	0	Ireland	2017
Charalampos Kastrantas	DNF	0	Greece	2017
Eugert Zhupa	DNF	0	Albania	2017
Alexis Gougeard	DNF	0	France	2017
Alexander Porsev	DNF	0	Russia	2017
Maxim Belkov	DNF	0	Russia	2017
Ivan Savitskiy	DNF	0	Russia	2017
Jos van Emden	DNF	0	Netherlands	2017
Danny van Poppel	DNF	0	Netherlands	2017
Wout Poels	DNF	0	Netherlands	2017
Julien Vermote	DNF	0	Belgium	2017
Alex Kirsch	DNF	0	Luxembourg	2017
King Lok Cheung	DNF	0	Hongkong	2017
Michael Kolar	DNF	0	Slovakia	2017
Erik Baska	DNF	0	Slovakia	2017
Patrik Tybor	DNF	0	Slovakia	2017
Marek Canecky	DNF	0	Slovakia	2017
Damien Shaw	DNS	0	Ireland	2017
Gianni Moscon	DSQ	0	Italy	2017
