name	result	time_in_seconds	nationality	year
Eri Yonamine	51	151	Japan	2017
Trixi Worrack	52	151	Germany	2017
Diana Penuela	53	233	Colombia	2017
Rachel Neylan	54	241	Australia	2017
Romy Kasper	55	241	Germany	2017
Eider Merino	56	258	Spain	2017
Anastasiia Chursina	57	283	Russia	2017
Alison Jackson	58	283	Canada	2017
Chloe Hosking	59	283	Australia	2017
Georgia Williams	60	283	New Zealand	2017
Lauren Stephens	61	283	United States	2017
Nikola Noskova	62	283	Czech Republic	2017
Stine Borgli	63	351	Norway	2017
Camilla Møllebro	64	351	Denmark	2017
Olga Shekel	65	351	Ukraine	2017
Pernille Mathiesen	66	357	Denmark	2017
Elinor Barker	67	396	Great Britain	2017
Lex Albrecht	68	518	Canada	2017
Sara Bergen	69	577	Canada	2017
Omer Shapira	70	577	Israel	2017
Ruth Winder	71	577	United States	2017
Sofia Bertizzolo	72	577	Italy	2017
Amber Neben	73	786	United States	2017
Kirsti Lay	74	842	Canada	2017
Kseniya Dobrynina	75	842	Russia	2017
Eugenie Duval	76	892	France	2017
Aude Biannic	77	892	France	2017
Ana Sanabria	DNF	0	Colombia	2017
Ingrid Moe	DNF	0	Norway	2017
Katrine Aalerud	DNF	0	Norway	2017
Emilie Moberg	DNF	0	Norway	2017
Laura Vainionpaa	DNF	0	Finland	2017
Lotta Henttala	DNF	0	Finland	2017
Trine Schmidt	DNF	0	Denmark	2017
Julie Leth	DNF	0	Denmark	2017
Christina Siggaard	DNF	0	Denmark	2017
Claudia Lichtenberg	DNF	0	Germany	2017
Charlotte Becker	DNF	0	Germany	2017
Alexandra Nessmar	DNF	0	Sweden	2017
Sara Penton	DNF	0	Sweden	2017
Julia Karlsson	DNF	0	Sweden	2017
Fernanda Yapura	DNF	0	Argentina	2017
Estefania Pilz	DNF	0	Argentina	2017
Brenda Andrea Santoyo	DNF	0	Mexico	2017
Natalya Saifutdinova	DNF	0	Kazakhstan	2017
Makhabbat Umutzhanova	DNF	0	Kazakhstan	2017
Amiliya Iskakova	DNF	0	Kazakhstan	2017
Melissa Lowther	DNF	0	Great Britain	2017
Alice Barnes	DNF	0	Great Britain	2017
Megan Guarnier	DNF	0	United States	2017
Tayler Wiles	DNF	0	United States	2017
Katie Hall	DNF	0	United States	2017
Linda Indergand	DNF	0	Switzerland	2017
Nicole Hanselmann	DNF	0	Switzerland	2017
Chane Jonker	DNF	0	South Africa	2017
Ashleigh Moolman	DNF	0	South Africa	2017
Eyeru Tesfoam Gebru	DNF	0	Ethiopia	2017
Selam Amha	DNF	0	Ethiopia	2017
Aranza Valentina Villalon	DNF	0	Chile	2017
Paola Andrea Munoz	DNF	0	Chile	2017
Yumi Kajihara	DNF	0	Japan	2017
Nicolle Borges	DNF	0	Brazil	2017
Ewelina Szybiak	DNF	0	Poland	2017
Marta Lach	DNF	0	Poland	2017
Anna Plichta	DNF	0	Poland	2017
Ma?gorzata Jasinska	DNF	0	Poland	2017
Spela Kern	DNF	0	Slovenia	2017
Daiva Ragazinskiene	DNF	0	Lithuania	2017
Justina Jovaisyte	DNF	0	Lithuania	2017
Olena Pavlukhina	DNF	0	Azerbaijan	2017
Ana Maria Covrig	DNF	0	Romania	2017
Jelena Eric	DNF	0	Serbia	2017
Lydia Boylan	DNF	0	Ireland	2017
Varvara Fasoi	DNF	0	Greece	2017
Agua Marina Espinola	DNF	0	Paraguay	2017
Jer Ling Lee	DNF	0	Singapore	2017
Hilla Yizhaq	DNF	0	Israel	2017
Rotem Gafinovitz	DNF	0	Israel	2017
Aurelie Halbwachs	DNF	0	Mauritius	2017
Antri Christoforou	DNF	0	Cyprus	2017
Alicia Gonzalez	DNF	0	Spain	2017
Lourdes Oyarbide	DNF	0	Spain	2017
Alba Teruel	DNF	0	Spain	2017
Elisa Balsamo	DNF	0	Italy	2017
Elisa Longo Borghini	DNF	0	Italy	2017
Juliette Labous	DNF	0	France	2017
Svetlana Kuznetsova	DNF	0	Russia	2017
Anna Potokina	DNF	0	Russia	2017
Kelly Van Den Steen	DNF	0	Belgium	2017
Jessy Druyts	DNF	0	Belgium	2017
Jolien d'Hoore	DNF	0	Belgium	2017
Chantal Hoffmann	DNF	0	Luxembourg	2017
Claire Faber	DNF	0	Luxembourg	2017
Elise Maes	DNF	0	Luxembourg	2017
Qianyu Yang	DNF	0	Hongkong	2017
Yao Pang	DNF	0	Hongkong	2017
Wing Yee Leung	DNF	0	Hongkong	2017
Alzbeta Bacikova	DNF	0	Slovakia	2017
Barbara Benko	DNF	0	Hungary	2017
Monika Kiraly	DNF	0	Hungary	2017
Kathrin Schweinberger	DNF	0	Austria	2017
Christina Perchtold	DNF	0	Austria	2017
Marlies Mejias	DNS	0	Cuba	2017
