name	result	time_in_seconds	nationality	year
Marianne Vos	1	11669	Netherlands	2012
Rachel Neylan	2	10	Australia	2012
Elisa Longo Borghini	3	18	Italy	2012
Amber Neben	4	33	United States	2012
Anna van der Breggen	5	55	Netherlands	2012
Rossella Ratto	6	220	Italy	2012
Linda Villumsen	7	277	New Zealand	2012
Judith Arndt	8	277	Germany	2012
Emma Johansson	9	277	Sweden	2012
Paulina Brzezna	10	277	Poland	2012
Annemiek van Vleuten	11	277	Netherlands	2012
Ashleigh Moolman	12	277	South Africa	2012
Joelle Numainville	13	277	Canada	2012
Alena Amialiusik	14	277	Belarus	2012
Emma Pooley	15	277	Great Britain	2012
Evelyn Stevens	16	277	United States	2012
Jessie Daams	17	277	Belgium	2012
Liesbet De Vocht	18	277	Belgium	2012
Hanka Kupfernagel	19	289	Germany	2012
Giorgia Bronzini	20	289	Italy	2012
Leah Kirchmann	21	289	Canada	2012
Inga Cesuliene	22	289	Lithuania	2012
Cecilie Gotaas Johnsen	23	289	Norway	2012
Oxana Kozonchuk	24	289	Russia	2012
Ievgeniia Vysotska	25	289	Ukraine	2012
Ivanna Borovichenko	26	289	Ukraine	2012
Larisa Pankova	27	289	Russia	2012
Anna Sanchis	28	289	Spain	2012
Carmen Small	29	289	United States	2012
Karol-Ann Canuel	30	289	Canada	2012
Tiffany Cromwell	31	292	Australia	2012
Tatiana Antoshina	32	294	Russia	2012
Megan Guarnier	33	294	United States	2012
Charlotte Becker	34	294	Germany	2012
Eneritz Iturriaga	35	298	Spain	2012
Clemilda Fernandes	36	298	Brazil	2012
Edwige Pitel	37	298	France	2012
Elena Cecchini	38	298	Italy	2012
NULL	39	298	NULL	2012
Sofie De Vuyst	40	298	Belgium	2012
Kelly Druyts	41	298	Belgium	2012
Martina Ruzickova	42	298	Czech Republic	2012
Annelies Van Doorslaer	43	298	Belgium	2012
Kristin Mcgrath	44	298	United States	2012
Claudia Lichtenberg	45	298	Germany	2012
Alexandra Burchenkova	46	298	Russia	2012
Pauline Ferrand-Prevot	47	303	France	2012
Lucinda Brand	48	303	Netherlands	2012
Olena Sharga	49	303	Ukraine	2012
Cherise Willeit	50	303	South Africa	2012
Lise Nøstvold	51	303	Norway	2012
Ma?gorzata Jasinska	52	303	Poland	2012
Shara Marche	53	303	Australia	2012
Ane Santesteban	54	303	Spain	2012
Amelie Rivat-Mas	55	303	France	2012
Katazyna Sosna	56	303	Lithuania	2012
Trixi Worrack	57	303	Germany	2012
Andrea Dvorak	58	303	United States	2012
Olivia Dillon	59	339	Ireland	2012
Nicole Cooke	60	339	Great Britain	2012
Petra Zrimsek	61	339	Slovenia	2012
Jennifer Hohl	62	339	Switzerland	2012
Edita Janeliunaite	63	339	Lithuania	2012
Francesca Cauz	64	339	Italy	2012
Veronica Leal	65	339	Mexico	2012
Nikki Brammeier	66	339	Great Britain	2012
Veronique Labonte	67	339	Canada	2012
