name	result	time_in_seconds	nationality	year
Andrew Hampsten	DNF	0	United States	1986
Steve Speaks	DNF	0	United States	1986
Thurlow Rogers	DNF	0	United States	1986
Jonathan Boyer	DNF	0	United States	1986
Gilbert Glaus	DNF	0	Switzerland	1986
Daniel Gisiger	DNF	0	Switzerland	1986
Stephan Joho	DNF	0	Switzerland	1986
Guido Winterberg	DNF	0	Switzerland	1986
Tatsuo Nishikawa	DNF	0	Japan	1986
Masaru Saito	DNF	0	Japan	1986
Lech Piasecki	DNF	0	Poland	1986
Alan McCormack	DNF	0	Ireland	1986
Inaki Gaston	DNF	0	Spain	1986
Jose Recio	DNF	0	Spain	1986
Roberto Visentini	DNF	0	Italy	1986
Alain Vigneron	DNF	0	France	1986
Charly Berard	DNF	0	France	1986
Ronan Pensec	DNF	0	France	1986
Thierry Marie	DNF	0	France	1986
Peter Stevenhaagen	DNF	0	Netherlands	1986
Mathieu Hermans	DNF	0	Netherlands	1986
Erik Breukink	DNF	0	Netherlands	1986
Twan Poels	DNF	0	Netherlands	1986
Prakash Shinde	DNF	0	India	1986
Suryakant Pawar	DNF	0	India	1986
Harald Maier	DNF	0	Austria	1986
