name	result	time_in_seconds	nationality	year
Fernando Alberto Oliveira Carvalho	76	620	Portugal	1992
Bjørn Stenersen	DNF	0	Norway	1992
Kim Andersen	78	620	Denmark	1992
Jan Schur	79	620	Germany	1992
Masatoshi Ichikawa	80	620	Japan	1992
Marek Kulas	81	620	Poland	1992
Heinrich Trumheller	82	720	Germany	1992
Harry Lodge	83	990	Great Britain	1992
Asiat Saitov	84	1160	Russia	1992
Paulo Jorge de Moura Ferreira	85	1160	Portugal	1992
Norman Alvis	86	1160	United States	1992
Martin Aun	87	1160	Estonia	1992
Cezary Zamana	88	1160	Poland	1992
Kenneth Weltz	89	1160	Denmark	1992
Daniel Steiger	90	1810	Switzerland	1992
Wayne Van Moorsel	DNF	0	Australia	1992
Scott Sunderland	DNF	0	Australia	1992
Oscar de Jesus Vargas	DNF	0	Colombia	1992
Raul Acosta	DNF	0	Colombia	1992
Bo Andre Namtvedt	DNF	0	Norway	1992
Jaanus Kuum	DNF	0	Norway	1992
Atle Kvalsvoll	DNF	0	Norway	1992
Jesper Worre	DNF	0	Denmark	1992
Thomas Bay	DNF	0	Denmark	1992
Thomas Jørgensen	DNF	0	Denmark	1992
Brian Holm Sørensen	DNF	0	Denmark	1992
Jesper Skibby	DNF	0	Denmark	1992
Bo Hamburger	DNF	0	Denmark	1992
Yvan Waddell	DNF	0	Canada	1992
Steve Bauer	DNF	0	Canada	1992
Brian Walton	DNF	0	Canada	1992
Todd Mcnutt	DNF	0	Canada	1992
Czeslaw Lukascewicz	DNF	0	Canada	1992
Colin Davidson	DNF	0	Canada	1992
Olaf Ludwig	DNF	0	Germany	1992
Peter Hilse	DNF	0	Germany	1992
Uwe Raab	DNF	0	Germany	1992
Rolf Aldag	DNF	0	Germany	1992
Mario Kummer	DNF	0	Germany	1992
Raul Alcala	DNF	0	Mexico	1992
Neil Hoban	DNF	0	Great Britain	1992
Malcolm Elliott	DNF	0	Great Britain	1992
Tim Harris	DNF	0	Great Britain	1992
David Rayner	DNF	0	Great Britain	1992
Mike Mccarthy	DNF	0	United States	1992
Lance Armstrong	DNF	0	United States	1992
Paul Willerton	DNF	0	United States	1992
Bart Bowen	DNF	0	United States	1992
Michael Carter	DNF	0	United States	1992
Nate Reiss	DNF	0	United States	1992
Darren Baker	DNF	0	United States	1992
Andy Bishop	DNF	0	United States	1992
Oleg Petrovitch Chuzhda	DNF	0	Ukraine	1992
Rolf Jarmann	DNF	0	Switzerland	1992
Jorg Muller	DNF	0	Switzerland	1992
Erich Machler	DNF	0	Switzerland	1992
Felice Puttini	DNF	0	Switzerland	1992
Fabian Jeker	DNF	0	Switzerland	1992
Herbert Niederberger	DNF	0	Switzerland	1992
Allan Wolhuter	DNF	0	Zimbabwe	1992
Andrew Mclean	DNF	0	South Africa	1992
Luis Barroso	DNF	0	Venezuela	1992
Carlos Alberto Maya	DNF	0	Venezuela	1992
Kazuya Hashizume	DNF	0	Japan	1992
Kyoshi Miura	DNF	0	Japan	1992
Yukiharu Mori	DNF	0	Japan	1992
Hiroichi Kato	DNF	0	Japan	1992
Akira Asada	DNF	0	Japan	1992
Arturas Kasputis	DNF	0	Lithuania	1992
Raimondas Kiselius	DNF	0	Lithuania	1992
Remigius Lupeikis	DNF	0	Lithuania	1992
Jonas Romanovas	DNF	0	Lithuania	1992
Arunas Cepele	DNF	0	Lithuania	1992
Mindaugas Umaras	DNF	0	Lithuania	1992
Jose Marques	DNF	0	Portugal	1992
Joaquim Augusto Gomes	DNF	0	Portugal	1992
Acacio da Silva	DNF	0	Portugal	1992
Jorge Manuel Silva	DNF	0	Portugal	1992
Manuel Luis Campos Abreu	DNF	0	Portugal	1992
Marino Alonso	DNF	0	Spain	1992
Laudelino Cubino	DNF	0	Spain	1992
Javier Murguialday	DNF	0	Spain	1992
Julian Gorospe	DNF	0	Spain	1992
Jose Ramon Uriarte	DNF	0	Spain	1992
Mikel Zarrabeitia	DNF	0	Spain	1992
Maurizio Fondriest	DNF	0	Italy	1992
Bruno Cenghialta	DNF	0	Italy	1992
Franco Vona	DNF	0	Italy	1992
Moreno Argentin	DNF	0	Italy	1992
Marc Madiot	DNF	0	France	1992
Sergei Uslamine	DNF	0	Russia	1992
Valeri Sapronov	DNF	0	Russia	1992
Oleg Ripa	DNF	0	Russia	1992
Romes Gainetdinov	DNF	0	Russia	1992
Frans Maassen	DNF	0	Netherlands	1992
Louis de Koning	DNF	0	Netherlands	1992
Gert-Jan Theunisse	DNF	0	Netherlands	1992
Adrie van der Poel	DNF	0	Netherlands	1992
Danny Nelissen	DNF	0	Netherlands	1992
Rob Harmeling	DNF	0	Netherlands	1992
Martien Kokkelkoren	DNF	0	Netherlands	1992
Jan Siemons	DNF	0	Netherlands	1992
Jos van Aert	DNF	0	Netherlands	1992
Eddy Bouwmans	DNF	0	Netherlands	1992
Eric Van Lancker	DNF	0	Belgium	1992
Michel Dernies	DNF	0	Belgium	1992
Serge Baguet	DNF	0	Belgium	1992
Dirk De Wolf	DNF	0	Belgium	1992
Guy Nulens	DNF	0	Belgium	1992
Marc Sergeant	DNF	0	Belgium	1992
Peter De Clercq	DNF	0	Belgium	1992
Jim Van De Laer	DNF	0	Belgium	1992
Sammie Moreels	DNF	0	Belgium	1992
Arno Wohlfahrter	DNF	0	Austria	1992
Mario Traxl	DNF	0	Austria	1992
Alois Pfleger	DNF	0	Austria	1992
Gerhard Eberle	DNF	0	Austria	1992
Carl Camrda	DNF	0	Czech Republic	1992
